seqnames	start	end	width	strand	Conc	Conc_fTBTw1	Conc_mDMSOw1	Fold	p.value	FDR
404	chr7	126428887	126429287	401	*	3.45204032207645	2.25324117660735	4.26144078015759	-0.993273049735847	0.000620177990459557	0.021086051675625
405	chr4	136176943	136177343	401	*	6.51202153219969	5.87649137883157	7.07279618005914	-0.834920933391746	0.000624630702740759	0.0211579902644688
406	chr2	13489451	13489851	401	*	3.13871982996282	3.87227945146469	0.0352782594676251	0.845503951105881	0.000625374493839133	0.0211579902644688
407	chr2	16355908	16356308	401	*	3.72464092036254	4.35907360564122	1.80086466159685	0.974580060818107	0.00063586817720336	0.021460160398195
408	chr7	30598758	30599158	401	*	3.53767017750092	4.26764781000003	0.500834499250778	0.869735982783948	0.000639171800089672	0.0215187839363523
409	chr9	21820880	21821280	401	*	4.41189721877396	3.30114354640475	5.1908884050342	-0.970696151272526	0.000643660503844723	0.0216169209799783
410	chr14	26317739	26318139	401	*	3.59036967316462	2.16097217041863	4.4687304755632	-0.989083819349067	0.000649867841793117	0.0217246033737942
411	chrX	75875006	75875406	401	*	4.30625942771481	4.87406302148735	2.82017348866958	0.983063617738138	0.000650922894000745	0.0217246033737942
412	chr11	61579357	61579757	401	*	4.20965927823809	3.18986597854834	4.95446677692886	-0.966234139276357	0.000652829796153693	0.0217246033737942
413	chr16	10832467	10832867	401	*	4.35448732208578	3.09078228629861	5.18477182858911	-0.981761992122339	0.000654634901250526	0.0217246033737942
414	chr7	16098189	16098589	401	*	5.45671958218326	5.98719901347371	4.1614304907238	0.975347639676104	0.00065477473767842	0.0217246033737942
415	chrX	94366694	94367094	401	*	4.23343346923857	4.84159733558418	2.50083449925078	0.989393230524115	0.000659772793543551	0.0218376845593114
416	chr3	140510149	140510549	401	*	4.03741308260211	2.60090521114853	4.91768272385959	-0.988977632301716	0.000661783436762478	0.0218515800177149
417	chr18	38211871	38212271	401	*	3.72737797036097	2.69398856051715	4.47748591960633	-0.971036989630267	0.000666568416664543	0.0219141749580669
418	chr8	85512921	85513321	401	*	3.97926555841459	2.69676434994786	4.81537045530951	-0.985126928245468	0.0006668699135463	0.0219141749580669
419	chr5	120527449	120527849	401	*	3.93311640712521	2.69810693934901	4.75432078185697	-0.984366577505253	0.000672440498864019	0.0220444932992748
420	chrX	20658268	20658668	401	*	3.10905191055361	3.85022718956059	0	0.841122720463274	0.000675459606233476	0.0220907455981501
421	chr8	127106946	127107346	401	*	3.93135109723494	2.57679767137737	4.78887476089329	-0.985950710644673	0.000683960161725346	0.022315621808692
422	chr3	121722825	121723225	401	*	4.61913414086524	3.44947946390428	5.41874345346621	-0.971189318933376	0.000686104519794964	0.0223325395353167
423	chr17	33760246	33760646	401	*	4.34384587131856	4.94071269130218	2.68531781908852	0.976011887094699	0.000690805760141298	0.0224324064333354
424	chr7	3213537	3213937	401	*	3.53618649876898	4.21440578648497	1.21268538523035	0.943400718891228	0.000701426823487023	0.022723582187306
425	chr11	79684021	79684421	401	*	4.36259888868313	3.35652423687153	5.1019871997542	-0.955816909522934	0.000703848179647059	0.0227483731661929
426	chrX	73716250	73716650	401	*	4.69769531803558	5.29071203994937	3.06343974703997	0.980358582084532	0.000707618968614965	0.0228086267211273
427	chr1	13372424	13372824	401	*	5.25114572218283	5.80286957077401	3.85097816292311	0.979340899339278	0.000709236469510944	0.0228086267211273
428	chr12	55347732	55348132	401	*	3.96099645155412	2.65904182472219	4.80302179568286	-0.982333758877172	0.000710693960151608	0.0228086267211273
429	chr14	24832564	24832964	401	*	4.56455415233153	3.47831156354674	5.33462321795953	-0.976214350581017	0.000723822580934579	0.0231738652791179
430	chr1	55747018	55747418	401	*	3.855403952039	2.29068293621642	4.76813753120806	-0.978142112012512	0.000725448607310766	0.0231738652791179
431	chr5	113274950	113275350	401	*	5.15726414341989	4.29390853060798	5.8357296485367	-0.916144851374875	0.000729779522896308	0.0231746592993775
432	chr7	47050406	47050806	401	*	4.83812800589021	5.40337492333676	3.36611524341019	0.978503137849142	0.00073111741466189	0.0231746592993775
433	chr6	58813174	58813574	401	*	5.82306267293009	5.01078014409214	6.47752246737681	-0.903081134701391	0.000731760226547862	0.0231746592993775
434	chr7	4478330	4478730	401	*	5.25535258434871	5.82792500246604	3.7425758466686	0.97927661452888	0.000732647216206745	0.0231746592993775
435	chrX	142852963	142853363	401	*	5.00200707994388	4.049203618655	5.71965308270784	-0.946221679105133	0.000733909201749361	0.0231746592993775
436	chr1	142260696	142261096	401	*	3.69932282420761	2.31069243629481	4.56650531610153	-0.978734979231475	0.000736271134735784	0.0231959181347035
437	chr15	15582554	15582954	401	*	5.62101474181913	4.72915306612353	6.31234850436495	-0.928077292148949	0.000744132462959137	0.0233899393849124
438	chr1	21387442	21387842	401	*	5.23304292866405	4.35091833033511	5.92002257880704	-0.924222943563057	0.000746980234414976	0.0234258458902377
439	chr4	17092099	17092499	401	*	3.6639695334197	4.28372282890568	1.85055532029762	0.959007621698872	0.00075023477972728	0.0234743164791206
440	chr10	94167520	94167920	401	*	4.09293657159669	3.1599049194006	4.802219474809	-0.953255690123576	0.000760283652216724	0.023734673288293
441	chr5	13694849	13695249	401	*	3.55524887247437	4.27123907577619	0.751214613413291	0.88913333857939	0.000763153729607243	0.0237673484067377
442	chr7	4812627	4813027	401	*	4.80891973514257	5.47049021103955	2.65217603286178	0.908037872380471	0.000766259435356267	0.0237673484067377
443	chr2	120376668	120377068	401	*	3.85129545827257	2.528418730404	4.69957332151769	-0.972699482032902	0.000766521210263891	0.0237673484067377
444	chr5	115258867	115259267	401	*	4.53824205952841	3.50587277452493	5.28795471597153	-0.957184597136455	0.000769455106254392	0.0238045840979962
445	chr5	38891214	38891614	401	*	4.39647775420962	3.27501485683553	5.17930282304302	-0.964052382034524	0.000773013159280007	0.0238609185525172
446	chr6	138306512	138306912	401	*	4.27808662750833	3.00430638772118	5.11150335073858	-0.9718071561798	0.000777390229881723	0.0239422246584201
447	chr19	10451503	10451903	401	*	4.14989034948434	3.00546131439237	4.940808390684	-0.961413877920055	0.000784774350537135	0.0240937427966552
448	chr15	7106274	7106674	401	*	3.74499484282274	2.33243205116328	4.61878830309947	-0.972285221859658	0.000787477613751319	0.0240937427966552
449	chr6	9027228	9027628	401	*	4.06292457258864	2.82602033939337	4.88473587316086	-0.969405794648903	0.000787572110927357	0.0240937427966552
450	chr13	21962826	21963226	401	*	3.79842357346959	2.19249905051561	4.72084970369674	-0.96745034654273	0.000792929245320776	0.0242037246971693
451	chrX	12673367	12673767	401	*	3.49118732194174	4.15799348058515	1.28425212576777	0.861203427150947	0.000799853042122097	0.0243609343383351
452	chr11	100948642	100949042	401	*	3.96390077574299	2.71776514255801	4.78865405530564	-0.966698732961562	0.000812239916377088	0.0246834679012294
453	chr11	59290657	59291057	401	*	4.03905272737518	2.68104697661292	4.8975683187136	-0.969247577461169	0.000815425553645743	0.0247255748452051
454	chr5	34977261	34977661	401	*	3.5971912528637	2.10557208741178	4.49185955598035	-0.969463117864147	0.000817562937635341	0.0247357808620243
455	chr14	74392083	74392483	401	*	6.29025241636981	5.66534266035146	6.84481135622704	-0.812913708325057	0.000822666220981872	0.0247811574963274
456	chr13	40649734	40650134	401	*	3.28935071683777	3.99606450064594	0.620240760188781	0.874210342079906	0.000822670924455832	0.0247811574963274
457	chrX	151800822	151801222	401	*	3.25478025709719	3.97585548234143	0.370646364305031	0.873509751519141	0.000825159479696704	0.0248017300068139
458	chr12	113098168	113098568	401	*	4.14842935271761	3.03246189193584	4.92929189335855	-0.949550387419658	0.000828928836191527	0.0248606255325913
459	chr1	93068962	93069362	401	*	3.96521823689422	4.57669366630427	2.2100507719901	0.928357897011811	0.000834630107616191	0.0249770787760697
460	chr11	6410291	6410691	401	*	3.76355946291413	4.45533356852152	1.28675477454811	0.900380466217706	0.000837007751732506	0.0249937792995602
461	chr18	20801413	20801813	401	*	4.66087209163836	3.70352943324249	5.38041520989029	-0.925754898077242	0.000848591123437814	0.025284702107466
462	chr13	23581547	23581947	401	*	2.754842171674	3.52599627696956	0	0.750619698281268	0.00085517179301334	0.0254256271619724
463	chr7	4876716	4877116	401	*	4.81044598817786	5.4243094031751	3.03874954919792	0.956855875926347	0.000858698506005535	0.0254753405582981
464	chr7	4658856	4659256	401	*	3.96338515073989	4.6317728301659	1.74090204003901	0.932210563923682	0.000863182330061023	0.0255531734605996
465	chr4	154085013	154085413	401	*	4.6022573850191	3.6219685427645	5.33126248645178	-0.932303500595972	0.000866609378333261	0.0255558168541435
466	chr7	30552223	30552623	401	*	4.65970221419948	5.26837937514748	2.9236315220418	0.962971241803107	0.000867730942025715	0.0255558168541435
467	chr1	135535240	135535640	401	*	4.20463943363952	3.07562651124418	4.99014428790929	-0.94800141126783	0.000868853121060354	0.0255558168541435
468	chr14	124108991	124109391	401	*	4.95061285656522	3.92048418057598	5.69945592635685	-0.939875239496742	0.00087329241475058	0.0256010309130817
469	chr3	79336408	79336808	401	*	3.81910033799886	2.5846095402916	4.64013839023877	-0.961681074832578	0.000875277771461845	0.0256010309130817
470	chr7	78471636	78472036	401	*	4.04675903378901	2.7106437113223	4.89893290951045	-0.962672398906575	0.0008759816925705	0.0256010309130817
471	chr19	28471172	28471572	401	*	5.48787544489216	4.6379443162614	6.16015145279545	-0.917036318564798	0.00087909202045531	0.0256133316581623
472	chrX	135087100	135087500	401	*	4.31880490815781	4.94792506896253	2.43608158365016	0.94783537557857	0.000880874287889093	0.0256133316581623
473	chrX	73639192	73639592	401	*	3.6368783441877	4.33075652656373	1.13460641618662	0.910666226823063	0.00088253825416609	0.0256133316581623
474	chr13	83114993	83115393	401	*	4.59350718768017	3.71023184830034	5.28100363236446	-0.913588509354149	0.000883861328332041	0.0256133316581623
475	chrX	130309465	130309865	401	*	3.43347669591818	2.02017583535335	4.30747182205977	-0.958224977106683	0.000890368379038749	0.0257475790620553
476	chr17	14301589	14301989	401	*	2.84920251061304	3.62267571410465	0	0.7334787020417	0.000895503618712095	0.0257981408665635
477	chr5	114135320	114135720	401	*	4.14335247923096	2.99722485545368	4.93486219750783	-0.9550308375325	0.000896611236145683	0.0257981408665635
478	chr4	14216175	14216575	401	*	3.57826735300616	1.9023277402116	4.51640284921451	-0.957246649908956	0.000897751261955253	0.0257981408665635
479	chrX	134600876	134601276	401	*	3.81353414201497	4.49073784554824	1.50083449925078	0.917698439100914	0.000899921316030263	0.0258065118935108
480	chr9	110720415	110720815	401	*	5.45066439603974	4.64504601471116	6.10189838047465	-0.886322864901921	0.000912978951990131	0.0260893579231034
481	chr18	55489822	55490222	401	*	3.73350682581775	2.41628289189694	4.58010695608132	-0.959057654129988	0.000913583369322418	0.0260893579231034
482	chrX	56374343	56374743	401	*	3.81943935894228	4.4534987388064	1.89859131982685	0.923901641893179	0.000917369256480209	0.0261431205539671
483	chr11	23633509	23633909	401	*	4.47296588582516	5.05615615140846	2.89859131982685	0.954590501162069	0.000919778287686964	0.026144312568495
484	chr3	95624976	95625376	401	*	4.22489596978568	4.84564221350716	2.4043112468587	0.957467564208869	0.000921217769594612	0.026144312568495
485	chrX	140956602	140957002	401	*	4.06109587422409	4.64754731173635	2.46716733783487	0.94590014859902	0.000923832869355939	0.0261638064303586
486	chr11	96918778	96919178	401	*	5.80625319342107	4.97664598382233	6.46899656894806	-0.897549623374698	0.000925714176263417	0.0261638064303586
487	chr4	152086615	152087015	401	*	3.63162291428912	2.29291493695189	4.48455438753542	-0.957098174353336	0.000932828228051841	0.0263107362228338
488	chr7	29983673	29984073	401	*	3.50720012799655	4.15948769183847	1.43495383799948	0.891473431734006	0.000937784590299554	0.0263689983832574
489	chr12	117526855	117527255	401	*	4.4302319310019	3.22659187160161	5.24123330443531	-0.952678226618051	0.000938733270924058	0.0263689983832574
490	chr8	3221003	3221403	401	*	4.63175638306586	5.19447587032641	3.17349802935788	0.952992289438384	0.000941236708790987	0.0263853621060265
491	chr8	4612916	4613316	401	*	4.43161958697848	5.03282547119595	2.74515791432684	0.951106449816201	0.000965465788497432	0.0270094461727102
492	chr4	63548163	63548563	401	*	4.30501445590052	3.23613096576137	5.06863818494564	-0.933018189437377	0.000969129776233958	0.0270568426958326
493	chrX	162727330	162727730	401	*	3.8173542942858	4.39225424726899	2.29133629275056	0.941253411165481	0.000974289483992619	0.0271428961351531
494	chr7	48880942	48881342	401	*	4.59449739245949	5.18533992135908	2.97374238112477	0.95240489769763	0.000977982279434963	0.0271428961351531
495	chr14	100619292	100619692	401	*	3.71407020327441	2.41205461401064	4.55611393761763	-0.950963737990164	0.000978140185417938	0.0271428961351531
496	chr1	140245458	140245858	401	*	4.76628358486228	5.32514926605852	3.3287031847839	0.948200254850662	0.000982905500766454	0.0271780245110051
497	chr8	47334154	47334554	401	*	3.26053162717491	3.9381441897719	0.943494107239645	0.790100480736864	0.000983363292222592	0.0271780245110051
498	chr4	139618717	139619117	401	*	5.0802037494176	4.06957884361077	5.8213974927295	-0.930774380007891	0.000988998886070303	0.0272754158726258
499	chr10	18469261	18469661	401	*	3.51080158850052	4.1634972556526	1.43495383799948	0.875484674709969	0.000990858511971482	0.0272754158726258
500	chr8	4677697	4678097	401	*	5.86039531718659	6.39213444411751	4.55913720361235	0.94399210091929	0.000996011234901409	0.0273624206452115
501	chr7	25754847	25755247	401	*	4.90334706902308	5.52079907265476	3.10639703365015	0.945514410175314	0.000998732874041828	0.0273647961443201
502	chr5	117197885	117198285	401	*	5.06456433852072	4.19658475055541	5.74514238890457	-0.901914609231874	0.00100081302144276	0.0273647961443201
503	chr7	45643510	45643910	401	*	4.27912131390604	4.89320925726154	2.50585955040438	0.943254980091005	0.00100270967946613	0.0273647961443201
504	chr11	9048330	9048730	401	*	3.97608929685153	4.63307168191816	1.86179508716782	0.938172602093242	0.00100406648636702	0.0273647961443201
505	chr5	138981912	138982312	401	*	5.13443873083007	4.22109317574849	5.83523068514957	-0.913500423337477	0.0010072604378481	0.0273974839094684
506	chr8	123869822	123870222	401	*	4.07400966880595	2.69219361152476	4.93928403126941	-0.948629476643871	0.0010117911029511	0.0274653288214898
507	chr18	36764425	36764825	401	*	3.53145348702372	4.18646758485382	1.43495383799948	0.86958368730615	0.00101375376474194	0.0274653288214898
508	chr4	20792281	20792681	401	*	6.39174317970786	5.60701439768534	7.03272056377246	-0.882757765722869	0.00102284584178402	0.0276571072494986
509	chr9	37208015	37208415	401	*	5.05435112492449	5.62771813160906	3.53707004798767	0.947077390997054	0.00103197941439257	0.0278080485807404
510	chr2	85047662	85048062	401	*	4.79784770674673	5.32838758709685	3.50227286183594	0.944025214868457	0.00103247705126511	0.0278080485807404
511	chr8	98391591	98391991	401	*	5.65236873229806	4.86796802686691	6.29318325894155	-0.879074181812764	0.00103478923140828	0.0278157825491666
512	chr17	17624833	17625233	401	*	5.34181600695253	5.86627204298934	4.07466168149403	0.933184317965565	0.00103781851381628	0.0278427248159773
513	chr16	58715006	58715406	401	*	5.63811160115725	4.81066732829233	6.29982880434687	-0.889375822745494	0.0010476819843148	0.0280185232673678
514	chr5	134374677	134375077	401	*	4.69783646845559	3.71226945274642	5.42898819549091	-0.922111678887846	0.00104845085610273	0.0280185232673678
515	chrX	72918257	72918657	401	*	4.57022805013361	5.16461602200465	2.92738175182186	0.944955195757135	0.0010527984727671	0.0280599283496988
516	chr2	36198617	36199017	401	*	3.42716522383182	4.08698802506063	1.28675477454811	0.914566222130505	0.0010540858349188	0.0280599283496988
517	chr2	71480105	71480505	401	*	3.93399111105967	2.61187080475741	4.78204496422736	-0.94498771013138	0.00105764953739342	0.0280801541388718
518	chr1	43933679	43934079	401	*	4.70387407726616	5.22083033944756	3.47084226044898	0.937557449531599	0.00105893417617469	0.0280801541388718
519	chr2	163750101	163750501	401	*	4.01024267635592	2.88268352837627	4.79523300767142	-0.940994673761228	0.00106320772756459	0.0280915784043816
520	chr4	136964037	136964437	401	*	4.08581527489088	2.61071704501009	4.9762397586322	-0.937722683844778	0.00106439894792666	0.0280915784043816
521	chr9	106384734	106385134	401	*	4.30081007629168	3.28111499045221	5.04557903297893	-0.91877335624563	0.0010665538884971	0.0280915784043816
522	chr3	100922061	100922461	401	*	4.89211090913264	5.45140190076195	3.45226565722556	0.943955399806788	0.00106754542276406	0.0280915784043816
523	chr5	150350525	150350925	401	*	5.0265096757828	4.2251137887758	5.67568825911513	-0.878516698013826	0.00107125671680236	0.0281353389330731
524	chr7	44305014	44305414	401	*	5.81462306572873	6.32872134448625	4.5943393954648	0.933646426782004	0.00107788599912827	0.0282150848488478
525	chr4	111375317	111375717	401	*	4.61106210332323	3.57561550739595	5.36196602257046	-0.923731270988801	0.00108003481817534	0.0282150848488478
526	chrX	157547056	157547456	401	*	3.14961798789315	3.89266972141045	0	0.783843535739154	0.00108061175121274	0.0282150848488478
527	chr9	34711992	34712392	401	*	2.87415893652289	3.64821995897136	0	0.711454711821651	0.00108250944345827	0.0282150848488478
528	chr14	54893745	54894145	401	*	4.73291245451158	5.31754157426172	3.149948623429	0.942090811347118	0.0010888970248352	0.0283278210854854
529	chr11	47130465	47130865	401	*	4.12907129824518	3.13838210581654	4.86229567885505	-0.919706507777878	0.00110176357034104	0.0286083637092712
530	chr4	120951528	120951928	401	*	3.73262166950956	4.3552147489331	1.89859131982685	0.915683514677698	0.00110707670300378	0.0286920860235094
531	chr2	94157942	94158342	401	*	5.91751878247522	6.45493679054102	4.5889743956504	0.935792937109606	0.00110961579136622	0.0287037335408784
532	chr11	3266306	3266706	401	*	4.67812159544554	5.24912800362394	3.17417404260388	0.935021055803693	0.00112189635144267	0.028966857675595
533	chr7	16874907	16875307	401	*	5.53265313329512	6.08330003504757	4.13802818332017	0.937524742033093	0.00112687160596654	0.0289753663457351
534	chr2	155083121	155083521	401	*	4.09133062367081	3.00265206920872	4.86229567885505	-0.931348643342725	0.00113258275153669	0.0289753663457351
535	chr4	142164921	142165321	401	*	4.08682544055611	3.08813451068936	4.82326707389774	-0.917684398192704	0.00113313572633161	0.0289753663457351
536	chrX	12768398	12768798	401	*	3.68589398645676	4.39776149054255	0.943494107239645	0.721730529500995	0.00113339075152942	0.0289753663457351
537	chr7	19741514	19741914	401	*	3.20527207086318	3.90571708194166	0.620240760188781	0.845830095619551	0.00113351490663172	0.0289753663457351
538	chr7	16888607	16889007	401	*	4.12716577694076	2.85966770884152	4.95863284247207	-0.937475479130223	0.00113652679177999	0.0289753663457351
539	chr5	21424619	21425019	401	*	4.44050120074302	4.98353266083594	3.08435918172367	0.938197135755194	0.00113699202536046	0.0289753663457351
540	chr3	89418240	89418640	401	*	4.42081568944804	5.04200315662674	2.59703163643003	0.93284558937633	0.00114120611239047	0.0290289021477694
541	chr3	139037998	139038398	401	*	3.31655865359295	1.96988566358909	4.17180660910011	-0.936321002618885	0.00114874992921568	0.029166781936611
542	chr10	126971932	126972332	401	*	3.30563595017589	3.99572657476505	0.848862709386264	0.765356653472863	0.0011591673624795	0.0292983273283654
543	chr8	73334610	73335010	401	*	3.84265162471115	2.46565213041909	4.70657028727048	-0.93286895598499	0.00115922433199522	0.0292983273283654
544	chrX	159532459	159532859	401	*	4.08487501872727	4.66986355914986	2.4997562699267	0.934758718954303	0.00116032979518279	0.0292983273283654
545	chr7	25237963	25238363	401	*	3.68158527744897	4.34568513430412	1.50083449925078	0.908679186490785	0.00116257697800392	0.0293012061832326
546	chr7	49428924	49429324	401	*	4.04936985130056	4.70913826811743	1.90946439248446	0.915622559590102	0.00116807202466708	0.0293857826571922
547	chr4	134685960	134686360	401	*	4.34070638470091	3.31028777077303	5.08966208585419	-0.915261220222909	0.00117305928934396	0.0294572987174199
548	chr3	96995824	96996224	401	*	6.32418396536221	5.63954561329193	6.91278161914153	-0.839947266788733	0.00119139475140806	0.029799171302667
549	chrX	36817116	36817516	401	*	4.26206978405419	4.89851250586578	2.32241056974184	0.91477011654793	0.00119171591346383	0.029799171302667
550	chr4	70062467	70062867	401	*	3.95091660084192	2.93561640186123	4.69395712820615	-0.923674540493125	0.00119328701983125	0.029799171302667
551	chr4	83979260	83979660	401	*	5.26835161257422	4.2453896052199	6.01440064752021	-0.921980718235521	0.00119591439653183	0.029799171302667
552	chrX	7574182	7574582	401	*	4.35091695635283	4.89860097177143	2.97141074080873	0.930837943951824	0.00119752057069541	0.029799171302667
553	chr11	7063182	7063582	401	*	3.68692630272067	2.49368721643734	4.4944791732212	-0.930629518690294	0.00120457312224824	0.0298898332538473
554	chr6	28480028	28480428	401	*	5.2499605539557	5.80420392610777	3.83672588263016	0.932043299495218	0.00120551598883455	0.0298898332538473
555	chr7	16738179	16738579	401	*	4.02928783674157	4.67140571011897	2.04369292681394	0.920326627162585	0.00121320231548144	0.0300262108206362
556	chr17	15527082	15527482	401	*	4.04743631809388	4.68679758444549	2.08435918172367	0.891008446129164	0.00123578707301712	0.0305026749703388
557	chr10	62279093	62279493	401	*	3.71668506587374	2.41760303450618	4.5578427012808	-0.930263773877923	0.00123761788125865	0.0305026749703388
558	chrX	6083251	6083651	401	*	3.61282054405019	4.26156918504622	1.57139172145375	0.883316917166663	0.00123911565473566	0.0305026749703388
559	chr8	28300436	28300836	401	*	4.27803515810234	3.13155197647633	5.06966861062234	-0.918437213192116	0.00124378402110816	0.0305628216707364
560	chr5	32284625	32285025	401	*	4.72123484583365	3.77000197191396	5.43822246204207	-0.897929285426484	0.00125830015774237	0.0308643052977663
561	chr7	25301005	25301405	401	*	3.97068025797715	4.55962840466474	2.36156984662282	0.906086173507943	0.00126727222127072	0.031028968326871
562	chr13	29985981	29986381	401	*	5.46312477898696	6.01052075770654	4.08507826996754	0.925796883899778	0.00127229567925728	0.0310392142718291
563	chr14	68789141	68789541	401	*	5.33509781050778	4.53582292002268	5.98324056631927	-0.877757858105759	0.00127396942341001	0.0310392142718291
564	chr9	8544008	8544408	401	*	3.60450648061329	4.28085215615504	1.30086411537148	0.899003427201485	0.00127446977644959	0.0310392142718291
565	chr10	85025992	85026392	401	*	4.26273605724633	3.0628768685436	5.07248768871448	-0.926945282410599	0.00128215392446602	0.031171090807903
566	chr7	98149902	98150302	401	*	3.18749268517791	3.87583441353224	0.751214613413291	0.872895614207247	0.00129670296751163	0.0314691024059007
567	chr13	12394943	12395343	401	*	4.79050957217207	5.32333097984627	3.48409912467847	0.921136093128733	0.00130060676447888	0.0314719681477208
568	chr9	20607177	20607577	401	*	3.39299702868631	4.08997908184817	0.852245947716515	0.854316022419098	0.00130140345864192	0.0314719681477208
569	chr5	92925052	92925452	401	*	3.42176452410907	4.12858228875753	0.751214613413291	0.837708451888019	0.00130502587028949	0.0314897402466002
570	chrX	75514074	75514474	401	*	3.39578779341722	4.10071252835094	0.751214613413291	0.843721195599213	0.00130772053162275	0.0314897402466002
571	chr4	40238465	40238865	401	*	3.48929982774026	4.16304969117324	1.21268538523035	0.880375440744254	0.00130901584746715	0.0314897402466002
572	chr2	90504243	90504643	401	*	4.43526479567385	3.41084603156135	5.18188333284465	-0.908949642707365	0.00132103749015475	0.0316508766773699
573	chr3	90292921	90293321	401	*	5.27378242911618	5.7952611493781	4.02029235189622	0.922423399508495	0.00132193770611695	0.0316508766773699
574	chr1	119321255	119321655	401	*	4.71969940553177	3.77381776033033	5.43443614206515	-0.897276618304396	0.00132285126964794	0.0316508766773699
575	chr2	168674982	168675382	401	*	3.99514718997698	2.90032888054724	4.76836139762166	-0.917307698472458	0.00132493113639252	0.0316508766773699
576	chr1	183662507	183662907	401	*	3.80049901016045	2.43097247603066	4.66230276518163	-0.922528310905196	0.00133969574723399	0.0319205520558783
577	chr3	19162933	19163333	401	*	4.36242452418538	4.99785265376846	2.4308070596207	0.905854671319642	0.00134086768609797	0.0319205520558783
578	chr7	4445493	4445893	401	*	3.73231522580108	4.40784687811265	1.43720844843767	0.880851876832033	0.00134743366190719	0.0320213646712061
579	chr7	46725224	46725624	401	*	5.74374178831323	4.98932453918162	6.3694352411945	-0.851833704767066	0.00135465101670915	0.0321372821511517
580	chr6	54719295	54719695	401	*	4.91768033289982	4.05633477570107	5.59522442644282	-0.870600928407568	0.00136465211203575	0.032318726570557
581	chr7	43489879	43490279	401	*	3.760176484129	2.55625933699612	4.57126927584717	-0.9183927499903	0.00136815272991176	0.0323458621309258
582	chrX	95956808	95957208	401	*	3.96393573238441	4.62063171883777	1.85224594771652	0.894240939441905	0.00138747001913993	0.0327461996269864
583	chr18	69107252	69107652	401	*	5.41223906218267	4.57262644110236	6.0796999827107	-0.874203754368202	0.00139009840439532	0.0327519582894926
584	chr7	13054560	13054960	401	*	4.16154975201793	4.75307932434727	2.53654440606978	0.91516525707234	0.00140174882620543	0.0328848546977369
585	chr7	44854644	44855044	401	*	3.75561784734274	4.36091818456608	2.04221250665141	0.900337157837142	0.00140357829622839	0.0328848546977369
586	chr14	70408378	70408778	401	*	4.80447226653349	3.91208663080459	5.49603912444304	-0.881952930071685	0.00140443480041279	0.0328848546977369
587	chr4	140491041	140491441	401	*	5.26231208015385	4.46790896318957	5.90806701074635	-0.865339938587681	0.00140531520876322	0.0328848546977369
588	chrX	102156902	102157302	401	*	3.11172742538326	3.86214201310873	0	0.751508658707758	0.00141096837234458	0.0329609890519135
589	chr4	100144516	100144916	401	*	4.51030986538227	3.51418575097005	5.2457221850231	-0.903082868907558	0.00141548074185887	0.0330102605605661
590	chr5	24394228	24394628	401	*	3.39218053001047	4.09683948461166	0.751214613413291	0.838742451497257	0.00143439678421661	0.0333889500505687
591	chr11	25235855	25236255	401	*	4.25077793129352	3.20183128356993	5.00686648460452	-0.896187563305601	0.00143674168786085	0.0333889500505687
592	chr5	36311448	36311848	401	*	5.16931831217197	4.25703485864232	5.86964742689418	-0.884724538879444	0.00144004178243445	0.0333889500505687
593	chrX	120944536	120944936	401	*	2.88425570097201	3.6247172348707	0	0.769452854628399	0.00144144200494957	0.0333889500505687
594	chr18	33179336	33179736	401	*	4.68681160847695	3.65563311458514	5.43606234895862	-0.900298542570598	0.00144658660314935	0.0334517063650833
595	chr16	5829037	5829437	401	*	4.5254395510314	3.34084867933821	5.33009971444785	-0.914830933189138	0.0014507050338034	0.0334905619232327
596	chr6	120958211	120958611	401	*	4.22439904337869	3.1989734010463	4.97141074080873	-0.908460840015772	0.0014532528386698	0.0334930889126987
597	chr9	20544422	20544822	401	*	4.50426372131293	5.08774051500302	2.92818347541602	0.914480745655435	0.00145849777130639	0.0335576639642623
598	chr5	144358137	144358537	401	*	4.58404334896274	5.18775841285504	2.88113881769873	0.914008771256239	0.00146256806509546	0.0335813392763952
599	chrX	166170172	166170572	401	*	4.03640005489657	4.6460348309322	2.29382669329533	0.913606500588988	0.00146441629488648	0.0335813392763952
600	chr7	30599953	30600353	401	*	4.08970295937451	4.65381638573267	2.62387791962716	0.907463990598672	0.00146993477256508	0.0336517067265898
601	chr5	103194371	103194771	401	*	4.76498160710052	3.81762161349741	5.48034136553879	-0.883159378191419	0.00148333731759729	0.0338834372079546
602	chr8	3467432	3467832	401	*	3.3434408625879	4.00250571908832	1.2100507719901	0.807973952944197	0.0014849904775181	0.0338834372079546
603	chr7	42738813	42739213	401	*	3.42560280870138	4.10842035186275	1.05205879921074	0.868106202084718	0.00148928474623953	0.0339250667899606
604	chr1	36013840	36014240	401	*	2.83556015162355	3.59783691325975	0	0.689532527039156	0.00149744539064528	0.0340544865660655
605	chr14	54641529	54641929	401	*	5.49807559040012	4.72031127260387	6.13558387419648	-0.832553836660481	0.00150585833042209	0.0341892066556658
606	chrX	71555728	71556128	401	*	4.45766696119947	4.98204157877194	3.1908884050342	0.909858218774107	0.0015121748927685	0.0342759642360861
607	chr2	106210640	106211040	401	*	4.22534574983072	3.02990787080893	5.03363040545742	-0.911063529706633	0.00151793565367437	0.0343498585483874
