"seqnames"	"start"	"end"	"width"	"strand"	"width"	"strand"	"Conc"	"Conc_mDMSOw1"	"Conc_mTBTw1"	"Fold"	"p.value"	"FDR"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"
"637"	"chr5"	86197151	86197550	400	"*"	401	"*"	3.71110557221662	4.36186658043918	2.49352710196309	1.02290837295599	0.000966268611314537	0.0294744745306857	"Promoter (<=1kb)"	5	86184556	86197846	13291	2	"14715"	"ENSMUST00000094654.2"	296	"ENSMUSG00000029255"	"Gnrhr"	"gonadotropin releasing hormone receptor"
"638"	"chr12"	50633018	50633417	400	"*"	401	"*"	3.99039743585251	4.6109342962526	2.87808741480538	1.00493323250818	0.000969070371911257	0.0294744745306857	"Intron (ENSMUST00000002765.8/18760, intron 1 of 18)"	12	50341231	50649098	307868	2	"18760"	"ENSMUST00000002765.8"	15681	"ENSMUSG00000002688"	"Prkd1"	"protein kinase D1"
"639"	"chr5"	16656992	16657391	400	"*"	401	"*"	5.26915587604286	5.83153465881153	4.33486034381332	0.968561299918835	0.000971249481195486	0.0294744745306857	"Distal Intergenic"	5	16553928	16619010	65083	1	"15234"	"ENSMUST00000196645.1"	103064	"ENSMUSG00000028864"	"Hgf"	"hepatocyte growth factor"
"640"	"chr1"	79988227	79988626	400	"*"	401	"*"	4.58342431819917	5.18154716719552	3.54320727109416	0.995466738050336	0.000971587001267865	0.0294744745306857	"Distal Intergenic"	1	79803035	79861180	58146	2	"20720"	"ENSMUST00000190724.1"	-127047	"ENSMUSG00000026249"	"Serpine2"	"serine (or cysteine) peptidase inhibitor, clade E, member 2"
"641"	"chr7"	13014249	13014648	400	"*"	401	"*"	3.86513619057568	2.04369292681394	4.64507850848951	-1.03028284418538	0.000972326847158661	0.0294744745306857	"Intron (ENSMUST00000209577.1/21849, intron 1 of 6)"	7	13008249	13010034	1786	2	"232879"	"ENSMUST00000210108.1"	-4215	"ENSMUSG00000049600"	"Zbtb45"	"zinc finger and BTB domain containing 45"
"642"	"chr11"	50292254	50292653	400	"*"	401	"*"	3.80515593765061	2.00032304049187	4.58234274986067	-1.03310746941026	0.000972547153483027	0.0294744745306857	"Promoter (<=1kb)"	11	50255634	50292311	36678	2	"103806"	"ENSMUST00000059458.4"	0	"ENSMUSG00000050567"	"Maml1"	"mastermind like transcriptional coactivator 1"
"643"	"chr14"	63103010	63103409	400	"*"	401	"*"	5.27429779037865	5.83501695895445	4.34467527858616	0.956411668615799	0.00097629189002577	0.0294744745306857	"Distal Intergenic"	14	63122462	63145923	23462	1	"13030"	"ENSMUST00000006235.8"	-19053	"ENSMUSG00000021939"	"Ctsb"	"cathepsin B"
"644"	"chr9"	57075895	57076294	400	"*"	401	"*"	4.8630147816861	3.25318672301524	5.60490246959682	-1.03488621910856	0.000977361689028169	0.0294744745306857	"Promoter (<=1kb)"	9	57076376	57128364	51989	1	"20466"	"ENSMUST00000168678.7"	-82	"ENSMUSG00000042557"	"Sin3a"	"transcriptional regulator, SIN3A (yeast)"
"645"	"chr7"	37150680	37151079	400	"*"	401	"*"	5.27334402453327	5.83153465881153	4.35080194422728	0.961646952957906	0.000978395262097094	0.0294744745306857	"Distal Intergenic"	7	37318024	37568390	250367	2	"243937"	"ENSMUST00000206763.2"	417311	"ENSMUSG00000043456"	"Zfp536"	"zinc finger protein 536"
"646"	"chr7"	45370419	45370818	400	"*"	401	"*"	3.16280242292193	0.852245947716515	4.00953026543213	-0.985189841828044	0.000980091400859097	0.0294744745306857	"Promoter (<=1kb)"	7	45367891	45370583	2693	2	"22342"	"ENSMUST00000003971.9"	0	"ENSMUSG00000003872"	"Lin7b"	"lin-7 homolog B, crumbs cell polarity complex component"
"647"	"chr17"	33760247	33760646	400	"*"	401	"*"	4.17510026964273	2.68531781908852	4.89225244072292	-1.03025778603061	0.000980305471740429	0.0294744745306857	"Promoter (<=1kb)"	17	33742484	33760530	18047	2	"19326"	"ENSMUST00000057373.13"	0	"ENSMUSG00000077450"	"Rab11b"	"RAB11B, member RAS oncogene family"
"648"	"chr6"	41185890	41186289	400	"*"	401	"*"	5.29821595709788	5.84741380789778	4.40047933823171	0.944939468288082	0.000980867887011316	0.0294744745306857	"Distal Intergenic"	6	41302269	41305532	3264	1	"22074"	"ENSMUST00000031913.4"	-115980	"ENSMUSG00000054106"	"Try4"	"trypsin 4"
"649"	"chr17"	67016416	67016815	400	"*"	401	"*"	5.41189690666917	5.91731226778614	4.62718537387126	0.902359366569496	0.000986553365253775	0.0295281383970148	"Exon (ENSMUST00000225696.1/ENSMUST00000225696.1, exon 2 of 2)"	17	67026147	67026235	89	2	"100885844"	"ENSMUST00000176783.1"	9420	"ENSMUSG00000093508"	"Mir5709"	"microRNA 5709"
"650"	"chr2"	169176139	169176538	400	"*"	401	"*"	4.86041472795362	5.45008047962732	3.84621227243215	0.984118744828871	0.000986940053767964	0.0295281383970148	"Distal Intergenic"	2	168978268	168978906	639	1	"75508"	"ENSMUST00000140241.1"	197871	NA	"1700017J07Rik"	"RIKEN cDNA 1700017J07 gene"
"651"	"chr2"	136664396	136664795	400	"*"	401	"*"	3.93789104929053	4.65371360133344	2.45423152056005	1.03647330237079	0.000987203065758867	0.0295281383970148	"Distal Intergenic"	2	136713453	136782428	68976	1	"20614"	"ENSMUST00000028727.10"	-48658	"ENSMUSG00000027273"	"Snap25"	"synaptosomal-associated protein 25"
"652"	"chr7"	80189544	80189943	400	"*"	401	"*"	4.89174779646142	5.49590394122801	3.83258547436045	0.992705282056464	0.000997618232312749	0.0297529149331938	"Promoter (2-3kb)"	7	80186878	80221832	34955	1	"20352"	"ENSMUST00000107383.7"	2666	"ENSMUSG00000030539"	"Sema4b"	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B"
"653"	"chr6"	54719296	54719695	400	"*"	401	"*"	5.02136279905266	5.59522442644282	4.05416194302912	0.9661459312253	0.000999861175524922	0.0297529149331938	"Distal Intergenic"	6	54681802	54689520	7719	1	"68235"	"ENSMUST00000185518.1"	37494	"ENSMUSG00000038065"	"Mturn"	"maturin, neural progenitor differentiation regulator homolog (Xenopus)"
"654"	"chr6"	58813175	58813574	400	"*"	401	"*"	5.93309831610015	6.47752246737681	5.04829647906191	0.952603724938287	0.00100090986751445	0.0297529149331938	"Distal Intergenic"	6	58831465	58843728	12264	1	"73998"	"ENSMUST00000141600.7"	-17891	"ENSMUSG00000029804"	"Herc3"	"hect domain and RLD 3"
"655"	"chr17"	28356735	28357134	400	"*"	401	"*"	6.16296177491333	6.63825711160913	5.44936324945057	0.879723027691121	0.00100119796121508	0.0297529149331938	"Promoter (<=1kb)"	17	28352538	28356808	4271	2	"22157"	"ENSMUST00000142143.2"	0	"ENSMUSG00000037446"	"Tulp1"	"TUB like protein 1"
"656"	"chr11"	60140812	60141211	400	"*"	401	"*"	4.66218134670628	5.27875176400273	3.56297729379272	1.00414172287454	0.00100235785723989	0.0297529149331938	"Promoter (<=1kb)"	11	60140259	60141247	989	1	"19377"	"ENSMUST00000156902.1"	553	"ENSMUSG00000062115"	"Rai1"	"retinoic acid induced 1"
"657"	"chr8"	123869823	123870222	400	"*"	401	"*"	4.23295295530031	4.93928403126941	2.79210452447864	1.03495337684576	0.00101048298446465	0.0298041258692914	"Intron (ENSMUST00000127664.1/108148, intron 1 of 15)"	8	123840844	123860209	19366	2	"73420"	"ENSMUST00000122421.1"	-9614	"ENSMUSG00000031971"	"Ccsap"	"centriole, cilia and spindle associated protein"
"658"	"chr19"	45544376	45544775	400	"*"	401	"*"	4.83555234625423	5.47456085268038	3.66008865235241	1.01087517105098	0.00101066374569856	0.0298041258692914	"Distal Intergenic"	19	45552275	45560531	8257	2	"56626"	"ENSMUST00000026239.6"	15756	"ENSMUSG00000025218"	"Poll"	"polymerase (DNA directed), lambda"
"659"	"chr1"	69426597	69426996	400	"*"	401	"*"	6.41132160489501	6.87095161441561	5.73281314378431	0.852819879991105	0.00101137389257558	0.0298041258692914	"Distal Intergenic"	1	69538768	69684157	145390	2	"22779"	"ENSMUST00000188110.6"	257161	"ENSMUSG00000025997"	"Ikzf2"	"IKAROS family zinc finger 2"
"660"	"chr6"	28550602	28551001	400	"*"	401	"*"	3.04175615157203	0.943494107239645	3.86261771125762	-0.895548127439496	0.00101196996599744	0.0298041258692914	"Intron (ENSMUST00000164915.7/56463, intron 9 of 16)"	6	28561817	28724971	163155	1	"56463"	"ENSMUST00000171532.7"	-10816	"ENSMUSG00000001424"	"Snd1"	"staphylococcal nuclease and tudor domain containing 1"
"661"	"chr15"	95973693	95974092	400	"*"	401	"*"	5.99192868277725	6.53469344336893	5.11158615339421	0.949841442828951	0.00101228229748325	0.0298041258692914	"3' UTR"	15	95938594	95944128	5535	1	"105722"	"ENSMUST00000226761.1"	35099	"ENSMUSG00000064210"	"Ano6"	"anoctamin 6"
"662"	"chr3"	86388269	86388668	400	"*"	401	"*"	4.81989687524641	5.49068364744386	3.5267469169337	1.02845950277186	0.00101326681005911	0.0298041258692914	"Intron (ENSMUST00000192145.5/80877, intron 34 of 50)"	3	86542033	86608661	66629	1	"80877"	"ENSMUST00000194674.1"	-153365	"ENSMUSG00000028080"	"Lrba"	"LPS-responsive beige-like anchor"
"663"	"chr12"	61480438	61480837	400	"*"	401	"*"	5.60581799264056	6.13691440341353	4.75630758293555	0.939917325220127	0.00102609926719058	0.0300955325875054	"Distal Intergenic"	12	61499660	61521820	22161	2	"100504101"	"ENSMUST00000220757.1"	40983	NA	"Gm20063"	"predicted gene, 20063"
"664"	"chr18"	26014407	26014806	400	"*"	401	"*"	6.26235761615656	6.77699362304263	5.45484559698439	0.918494695088533	0.0010265239133609	0.0300955325875054	"Intron (ENSMUST00000234860.1/ENSMUST00000234860.1, intron 1 of 3)"	18	25479115	25754157	275043	2	"108013"	"ENSMUST00000225477.1"	-260250	"ENSMUSG00000024268"	"Celf4"	"CUGBP, Elav-like family member 4"
"665"	"chr14"	68789142	68789541	400	"*"	401	"*"	5.42050340619845	5.98324056631927	4.48519608336497	0.971151664108435	0.00102781065995743	0.0300955325875054	"Distal Intergenic"	14	68607734	68655842	48109	2	"13522"	"ENSMUST00000224039.1"	-133300	"ENSMUSG00000014725"	"Adam28"	"a disintegrin and metallopeptidase domain 28"
"666"	"chr4"	21931196	21931595	400	"*"	401	"*"	6.30736301393144	6.76210818260234	5.63954802346196	0.83349552814927	0.00103997561140825	0.0304060136716838	"Promoter (<=1kb)"	4	21931329	21994146	62818	1	"76132"	"ENSMUST00000124440.7"	0	"ENSMUSG00000028246"	"Faxc"	"failed axon connections homolog"
"667"	"chr6"	72522430	72522829	400	"*"	401	"*"	5.78252444207487	6.27277139039705	5.03424887275629	0.892332116294173	0.00104161549068033	0.0304083011012404	"Distal Intergenic"	6	72544391	72562983	18593	1	"12332"	"ENSMUST00000071044.12"	-21562	"ENSMUSG00000056737"	"Capg"	"capping actin protein, gelsolin like"
"668"	"chr11"	106974214	106974613	400	"*"	401	"*"	4.91162947842398	5.48834750141311	3.93608394054553	0.977344250648046	0.00105812351438241	0.0307345503839955	"Distal Intergenic"	11	106991618	106992627	1010	2	"16647"	"ENSMUST00000156495.1"	18014	"ENSMUSG00000018362"	"Kpna2"	"karyopherin subunit alpha 2"
"669"	"chr13"	54268947	54269346	400	"*"	401	"*"	4.59766975891777	5.21480185725175	3.49661919548697	0.987662631604296	0.00105827351258165	0.0307345503839955	"Distal Intergenic"	13	54301959	54312797	10839	1	"12890"	"ENSMUST00000221369.1"	-32613	"ENSMUSG00000025867"	"Cplx2"	"complexin 2"
"670"	"chr13"	113989801	113990200	400	"*"	401	"*"	4.93113623473253	5.48047801482025	4.03300715117785	0.9451127658014	0.00105895993161467	0.0307345503839955	"Intron (ENSMUST00000091201.6/218639, intron 4 of 4)"	13	114124348	114151592	27245	2	"319803"	"ENSMUST00000225044.1"	161392	"ENSMUSG00000114213"	"A430090L17Rik"	"RIKEN cDNA A430090L17 gene"
"671"	"chr11"	79684022	79684421	400	"*"	401	"*"	4.50540240848644	5.1019871997542	3.46996297810824	0.988080728992353	0.00105910452483879	0.0307345503839955	"Exon (ENSMUST00000017783.12/268451, exon 6 of 15)"	11	79673867	79675128	1262	2	"72218"	"ENSMUST00000123067.1"	-8894	"ENSMUSG00000086569"	"Rab11fip4os2"	"RAB11 family interacting protein 4 (class II), opposite strand 2"
"672"	"chr10"	81304601	81305000	400	"*"	401	"*"	3.98791753713893	4.66254367018297	2.67969081577593	1.01980755166829	0.00106293875204601	0.0307950337546046	"Exon (ENSMUST00000163075.7/18717, exon 2 of 17)"	10	81310688	81313440	2753	1	"18717"	"ENSMUST00000161719.1"	-5688	"ENSMUSG00000034902"	"Pip5k1c"	"phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma"
"673"	"chrX"	40229752	40230151	400	"*"	401	"*"	5.22938925308927	5.83540915824421	4.16430763550036	0.997189665046073	0.00106435177264015	0.0307950337546046	"Intron (ENSMUST00000144412.1/ENSMUST00000144412.1, intron 2 of 7)"	20	39862919	39863604	686	2	"100504400"	"ENSMUST00000179096.1"	-366148	"ENSMUSG00000121885"	"Cypt14-ps"	"cysteine-rich perinuclear theca 14, pseudogene"
"674"	"chr3"	86370366	86370765	400	"*"	401	"*"	5.26468404415631	5.82533474460491	4.33525387995038	0.963753805457264	0.00106674941895846	0.0308186122937078	"Intron (ENSMUST00000192145.5/80877, intron 31 of 50)"	3	86225289	86542711	317423	1	"80877"	"ENSMUST00000212390.1"	145077	"ENSMUSG00000028080"	"Lrba"	"LPS-responsive beige-like anchor"
"675"	"chr1"	86310876	86311275	400	"*"	401	"*"	3.24056506466912	0.496516738478399	4.1286630899093	-0.762954345761221	0.00107273901629024	0.0309457394447461	"Distal Intergenic"	1	86303195	86304059	865	2	"102635143"	"ENSMUST00000187004.1"	-6817	"ENSMUSG00000099644"	"Gm28626"	"predicted gene 28626"
"676"	"chrX"	144600081	144600480	400	"*"	401	"*"	5.91375545612058	6.44127310223436	5.0735219192207	0.929975022053571	0.00107544976156555	0.0309727841572455	"Intron (ENSMUST00000040184.3/22067, intron 1 of 10)"	20	144555211	144556337	1127	2	"100039436"	"ENSMUST00000117991.1"	-43744	NA	"Mageb16-ps1"	"MAGE family member B16, pseudogene 1"
"677"	"chr14"	73175339	73175738	400	"*"	401	"*"	5.23294876315897	5.79501327271126	4.29953971409974	0.94560891918871	0.00107685778936192	0.0309727841572455	"Promoter (<=1kb)"	14	73174451	73182682	8232	1	"105670"	"ENSMUST00000170278.1"	888	"ENSMUSG00000022106"	"Rcbtb2"	"regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2"
"678"	"chr5"	24451828	24452227	400	"*"	401	"*"	6.04193883587255	6.52518392141784	5.31005117778489	0.881129067479606	0.00108462772704254	0.031069312071886	"Promoter (<=1kb)"	5	24452177	24502047	49871	1	"213990"	"ENSMUST00000024123.8"	0	"ENSMUSG00000023353"	"Agap3"	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"
"679"	"chr13"	44028414	44028813	400	"*"	401	"*"	5.87164313627004	6.34164357709717	5.17004364067891	0.870905258600864	0.0010848173597828	0.031069312071886	"Distal Intergenic"	13	44121167	44125179	4013	1	"328235"	"ENSMUST00000163056.7"	-92354	"ENSMUSG00000089815"	"Gm5083"	"predicted gene 5083"
"680"	"chr7"	29063585	29063984	400	"*"	401	"*"	1.76186586682467	0	2.76186586682467	-0.803178087882916	0.00108500062699684	0.031069312071886	"Intron (ENSMUST00000214374.1/20190, intron 64 of 108)"	7	29068999	29072077	3079	2	"20190"	"ENSMUST00000207764.1"	8093	"ENSMUSG00000030592"	"Ryr1"	"ryanodine receptor 1, skeletal muscle"
"681"	"chr12"	56296777	56297176	400	"*"	401	"*"	5.56389429078895	6.18960675555273	4.43424678320066	1.00629156585752	0.0010866502600279	0.0310697349181483	"Distal Intergenic"	12	56253243	56266384	13142	1	"100503961"	"ENSMUST00000219468.1"	43534	"ENSMUSG00000112164"	"Gm19990"	"predicted gene, 19990"
"682"	"chr19"	29127066	29127465	400	"*"	401	"*"	4.50928005025868	5.15381719768861	3.31420035353115	1.00362270891991	0.00108989300671313	0.0310697349181483	"Intron (ENSMUST00000064393.5/59028, intron 5 of 8)"	19	29135279	29135375	97	1	"724062"	"ENSMUST00000083622.1"	-7814	"ENSMUSG00000065556"	"Mir101b"	"microRNA 101b"
"683"	"chr10"	127739328	127739727	400	"*"	401	"*"	4.24004994295174	4.86813022368229	3.10237960912305	0.995635866889189	0.00109137379427168	0.0310697349181483	"Promoter (<=1kb)"	10	127739538	127747349	7812	1	"320080"	"ENSMUST00000054287.8"	0	"ENSMUSG00000044617"	"Zbtb39"	"zinc finger and BTB domain containing 39"
"684"	"chr18"	76665591	76665990	400	"*"	401	"*"	4.58886593085674	5.26016784837285	3.29370450104244	1.0234372939448	0.00109405279028756	0.0310697349181483	"Distal Intergenic"	18	76856405	76900342	43938	1	"664805"	"ENSMUST00000166956.1"	-190415	"ENSMUSG00000091519"	"Skor2"	"SKI family transcriptional corepressor 2"
"685"	"chr9"	37696229	37696628	400	"*"	401	"*"	4.24801097736559	4.92889139511495	2.91479383685583	1.02445147374557	0.00109522940433061	0.0310697349181483	"Exon (ENSMUST00000112150.3/ENSMUST00000112150.3, exon 1 of 1)"	9	37711348	37712277	930	2	"80706"	"ENSMUST00000104875.1"	15649	"ENSMUSG00000061165"	"Or8a1b"	"olfactory receptor family 8 subfamily A member 1B"
"686"	"chr17"	29660127	29660526	400	"*"	401	"*"	4.08495691783905	4.70657028727048	2.96906297990735	0.987924463245906	0.00109526618343621	0.0310697349181483	"Promoter (<=1kb)"	17	29660595	29705979	45385	1	"74157"	"ENSMUST00000024816.12"	-69	"ENSMUSG00000024019"	"Cmtr1"	"cap methyltransferase 1"
"687"	"chr10"	24834635	24835034	400	"*"	401	"*"	3.33269049998117	0.946662784521027	4.18763691824237	-0.956136379062594	0.00109618466971897	0.0310697349181483	"Promoter (1-2kb)"	10	24797515	24836113	38599	2	"209558"	"ENSMUST00000218619.1"	1079	"ENSMUSG00000019989"	"Enpp3"	"ectonucleotide pyrophosphatase/phosphodiesterase 3"
"688"	"chr12"	78996795	78997194	400	"*"	401	"*"	3.88152095714259	4.56358251893659	2.54352298086933	1.01947393278624	0.00109847545764927	0.031089410045562	"Intron (ENSMUST00000174697.1/268567, intron 1 of 1)"	12	78977770	79006663	28894	2	"268567"	"ENSMUST00000173095.1"	9469	"ENSMUSG00000046157"	"Tmem229b"	"transmembrane protein 229B"
"689"	"chr8"	116576954	116577353	400	"*"	401	"*"	4.13090911165921	4.72177478187773	3.11305327825494	1.00022663334772	0.0011006384836825	0.0311054173501678	"Intron (ENSMUST00000109102.3/75796, intron 6 of 6)"	8	116505015	116515915	10901	1	"75465"	"ENSMUST00000078170.6"	71939	"ENSMUSG00000034467"	"Dynlrb2"	"dynein light chain roadblock-type 2"
"690"	"chr17"	56997060	56997459	400	"*"	401	"*"	4.13552932469973	2.25019537714818	4.92573326395934	-1.01009822756909	0.00110332821406707	0.0311362420062521	"Promoter (<=1kb)"	17	56997339	56999311	1973	1	"66400"	"ENSMUST00000074141.13"	0	"ENSMUSG00000002661"	"Alkbh7"	"alkB homolog 7"
"691"	"chr8"	15081119	15081518	400	"*"	401	"*"	5.86095839987994	6.33846452815607	5.14230705684427	0.864675659805973	0.00110641761998294	0.0311686237886452	"Exon (ENSMUST00000033842.3/17930, exon 10 of 37)"	8	15060190	15073840	13651	1	"17930"	"ENSMUST00000131251.1"	20929	"ENSMUSG00000031461"	"Myom2"	"myomesin 2"
"692"	"chr10"	31785029	31785428	400	"*"	401	"*"	4.37213507049597	5.0513941344912	3.04544854705217	1.02092846024682	0.00110828856088853	0.0311686237886452	"Intron (ENSMUST00000191234.6/432450, intron 4 of 6)"	10	31493193	31609184	115992	2	"268291"	"ENSMUST00000081989.7"	-175845	"ENSMUSG00000063760"	"Rnf217"	"ring finger protein 217"
"693"	"chr9"	121902721	121903120	400	"*"	401	"*"	5.56003008202946	6.03524437127972	4.84661630979603	0.866676012757454	0.00110927774679186	0.0311686237886452	"Intron (ENSMUST00000214340.1/59289, intron 2 of 3)"	9	121906164	121908643	2480	1	"59289"	"ENSMUST00000215664.1"	-3044	"ENSMUSG00000044534"	"Ackr2"	"atypical chemokine receptor 2"
"694"	"chr13"	66823222	66823621	400	"*"	401	"*"	1.68421852006108	0	2.68421852006108	-0.811604857072291	0.00111548386891981	0.0312978413481362	"Distal Intergenic"	13	66901061	66902786	1726	2	"67530"	"ENSMUST00000174606.1"	79165	"ENSMUSG00000021520"	"Uqcrb"	"ubiquinol-cytochrome c reductase binding protein"
"695"	"chr15"	15582555	15582954	400	"*"	401	"*"	5.7420475876121	6.31234850436495	4.78515899054721	0.971602423391191	0.00112090721878896	0.0313169705071033	"Distal Intergenic"	15	16728756	16857094	128339	1	"12565"	"ENSMUST00000228307.1"	-1145802	"ENSMUSG00000025370"	"Cdh9"	"cadherin 9"
"696"	"chr6"	31558218	31558617	400	"*"	401	"*"	4.02327304762699	4.58257127044189	3.09763528777914	0.991407746071413	0.0011225947319322	0.0313169705071033	"Intron (ENSMUST00000026698.7/27205, intron 1 of 7)"	6	31519488	31563981	44494	2	"27205"	"ENSMUST00000026698.7"	5364	"ENSMUSG00000025608"	"Podxl"	"podocalyxin-like"
"697"	"chr17"	72666773	72667172	400	"*"	401	"*"	6.44010655282753	6.90037398183593	5.76019415867145	0.849594947324542	0.00112409200250689	0.0313169705071033	"Distal Intergenic"	17	72204979	72604627	399649	2	"11682"	"ENSMUST00000232804.1"	-62146	"ENSMUSG00000055471"	"Alk"	"anaplastic lymphoma kinase"
"698"	"chr17"	72008907	72009306	400	"*"	401	"*"	4.5963538052155	5.15581569715616	3.6702578289596	0.978397924995784	0.00112411437029962	0.0313169705071033	"Intron (ENSMUST00000086639.5/11682, intron 5 of 28)"	17	71856286	71864273	7988	1	"78785"	"ENSMUST00000230290.1"	152621	"ENSMUSG00000024059"	"Clip4"	"CAP-GLY domain containing linker protein family, member 4"
"699"	"chr6"	28717609	28718008	400	"*"	401	"*"	3.35682462101291	0.852245947716515	4.22375906032579	-0.944667942084436	0.00112679525265836	0.0313169705071033	"Intron (ENSMUST00000164915.7/56463, intron 12 of 16)"	6	28705720	28724981	19262	1	"56463"	"ENSMUST00000169321.1"	11889	"ENSMUSG00000001424"	"Snd1"	"staphylococcal nuclease and tudor domain containing 1"
"700"	"chr9"	79504652	79505051	400	"*"	401	"*"	3.8298818249112	4.40954638366145	2.84565990925901	0.998110787534294	0.00112690130988513	0.0313169705071033	"Intron (ENSMUST00000217201.1/100038575, intron 1 of 2)"	9	79444037	79519302	75266	2	"100038575"	"ENSMUST00000217201.1"	14251	"ENSMUSG00000111765"	"Gm10635"	"predicted gene 10635"
"701"	"chr17"	77326249	77326648	400	"*"	401	"*"	4.92127400264093	5.42969606013431	4.12918309907528	0.922813692563531	0.00113017932567548	0.0313169705071033	"Distal Intergenic"	17	78200248	78376592	176345	1	"50766"	"ENSMUST00000112498.2"	-873600	"ENSMUSG00000024074"	"Crim1"	"cysteine rich transmembrane BMP regulator 1"
"702"	"chrX"	74296843	74297242	400	"*"	401	"*"	2.88389871574503	0.500834499250778	3.73853132333317	-0.954310559911324	0.00113066796415777	0.0313169705071033	"Promoter (<=1kb)"	20	74297097	74304721	7625	1	"54411"	"ENSMUST00000019231.11"	0	"ENSMUSG00000019087"	"Atp6ap1"	"ATPase, H+ transporting, lysosomal accessory protein 1"
"703"	"chr2"	181459575	181459974	400	"*"	401	"*"	5.94122563995124	6.42675296871123	5.20402551484523	0.872339018034059	0.00113126009602428	0.0313169705071033	"Promoter (<=1kb)"	2	181421554	181459426	37873	2	"72147"	"ENSMUST00000146446.1"	-149	"ENSMUSG00000027583"	"Zbtb46"	"zinc finger and BTB domain containing 46"
"704"	"chr15"	59888905	59889304	400	"*"	401	"*"	5.1627854441642	5.73041328509405	4.21357369368618	0.960133770405007	0.00113373058434734	0.0313169705071033	"Distal Intergenic"	15	59788417	59794959	6543	2	"100503021"	"ENSMUST00000228865.1"	-93946	"ENSMUSG00000115426"	"Gm19510"	"predicted gene, 19510"
"705"	"chr13"	81089690	81090089	400	"*"	401	"*"	3.95635088593113	4.63305674266135	2.63987408646193	1.01509702978872	0.0011338570361292	0.0313169705071033	"Intron (ENSMUST00000181043.7/319983, intron 1 of 2)"	13	81051181	81078963	27783	1	"319983"	"ENSMUST00000223730.1"	38509	"ENSMUSG00000097098"	"9330111N05Rik"	"RIKEN cDNA 9330111N05 gene"
"706"	"chr7"	113959620	113960019	400	"*"	401	"*"	4.92775441459318	5.48075127455984	4.01960952425652	0.962304882139693	0.00113722063950232	0.0313653828504095	"Intron (ENSMUST00000046687.15/233744, intron 6 of 15)"	7	114046785	114117764	70980	2	"66922"	"ENSMUST00000210075.1"	157745	"ENSMUSG00000055723"	"Rras2"	"related RAS viral (r-ras) oncogene 2"
"707"	"chr3"	156584386	156584785	400	"*"	401	"*"	3.96668346817902	4.63305674266135	2.69062373441155	1.01309332514596	0.00113975352977634	0.031390778970021	"Intron (ENSMUST00000074015.10/320840, intron 1 of 6)"	3	156562150	157016244	454095	1	"320840"	"ENSMUST00000175773.1"	22236	"ENSMUSG00000040037"	"Negr1"	"neuronal growth regulator 1"
"708"	"chr11"	9048331	9048730	400	"*"	401	"*"	3.77335092924514	1.86179508716782	4.56761644489291	-1.01479301478968	0.00115059637918895	0.0316446506999536	"Promoter (<=1kb)"	11	9048594	9069356	20763	1	"626870"	"ENSMUST00000043285.4"	0	"ENSMUSG00000040978"	"Gm11992"	"predicted gene 11992"
"709"	"chr3"	135554104	135554503	400	"*"	401	"*"	4.19287735394828	4.91613371962329	2.67457244394275	1.01969312334058	0.00115482095267497	0.0316554013406366	"Intron (ENSMUST00000131610.7/110173, intron 13 of 13)"	3	135550630	135563230	12601	1	"110173"	"ENSMUST00000134478.1"	3474	"ENSMUSG00000028164"	"Manba"	"mannosidase, beta A, lysosomal"
"710"	"chr2"	31752983	31753382	400	"*"	401	"*"	4.67701761387225	5.22675875432094	3.77779879449795	0.965239122308281	0.00115485818458707	0.0316554013406366	"Intron (ENSMUST00000075759.12/11350, intron 1 of 10)"	2	31759943	31804227	44285	1	"11350"	"ENSMUST00000028190.12"	-6561	"ENSMUSG00000026842"	"Abl1"	"c-abl oncogene 1, non-receptor tyrosine kinase"
"711"	"chr6"	62818866	62819265	400	"*"	401	"*"	5.25211502460633	5.83799286479113	4.2493655165434	0.972252341234267	0.00115601913806447	0.0316554013406366	"Distal Intergenic"	6	63255876	63314071	58196	1	"14804"	"ENSMUST00000159319.1"	-436611	"ENSMUSG00000071424"	"Grid2"	"glutamate receptor, ionotropic, delta 2"
"712"	"chr7"	4739736	4740135	400	"*"	401	"*"	5.37138566412978	4.16370278907227	6.01942449982817	-1.01091893489845	0.00115749002437003	0.0316554013406366	"Promoter (<=1kb)"	7	4740115	4747514	7400	1	"232811"	"ENSMUST00000098853.8"	0	"ENSMUSG00000059851"	"Kmt5c"	"lysine methyltransferase 5C"
"713"	"chrX"	147266026	147266425	400	"*"	401	"*"	5.47809094791364	5.99744708551132	4.65870877633439	0.9071630368703	0.00116200742919957	0.031734373999122	"Distal Intergenic"	20	147158210	147158321	112	1	"723914"	"ENSMUST00000083516.1"	107816	"ENSMUSG00000065450"	"Mir448"	"microRNA 448"
