seqnames	start	end	width	strand	Conc	Conc_mDMSOw1	Conc_mTBTw1	Fold	p.value	FDR
405	chr6	117483134	117483534	401	*	4.72361147689511	5.40260946095292	3.39797311017047	1.21165363921492	0.00040743643825714	0.0184463074861307
406	chr19	55826888	55827288	401	*	5.9207821532565	6.48185773241964	4.99015781482983	1.07910903301127	0.000409533362064581	0.0184836675636319
407	chr17	86395000	86395400	401	*	4.55271391894728	5.20544933849127	3.32790360357274	1.19728734478974	0.000411043910082043	0.0184836675636319
408	chr11	20463142	20463542	401	*	6.50272388448654	7.00950851368173	5.7146583272578	0.998767452670763	0.000411285796572961	0.0184836675636319
409	chr2	84016762	84017162	401	*	5.73391414869756	6.26943671762984	4.87281488487647	1.03983895955634	0.000412383551397025	0.0184876889936818
410	chr6	100335464	100336310	847	*	3.64697578867732	1.28675477454811	4.4991653957209	-1.23992629528002	0.000415277206510399	0.0185720069721333
411	chr7	44574198	44574598	401	*	4.31924090818043	4.98815801144116	3.03336191974778	1.20731362879828	0.000420316643338139	0.0186702304661462
412	chr10	102018878	102019278	401	*	4.96391862696979	5.65757105279466	3.57792924232431	1.22765680134383	0.000420348396323912	0.0186702304661462
413	chr17	85981130	85981530	401	*	4.39981234342892	5.06319713854402	3.13518164961514	1.17434598195337	0.000420528205852878	0.0186702304661462
414	chr18	46716558	46716958	401	*	5.81890398866758	6.41703999482233	4.77864598158591	1.12990369838	0.000427991874497943	0.018955698093706
415	chr4	30105843	30106243	401	*	6.43921623954599	6.92673286458072	5.69736264580161	0.958505935092979	0.000430878884780029	0.0190375788706665
416	chr4	91304235	91304635	401	*	3.78791548716327	1.68721347053611	4.60909932096097	-1.25312910234114	0.000433093951733006	0.0190710293298299
417	chr8	80057956	80058356	401	*	4.89293988727049	5.51143417926784	3.78739831188686	1.13033281176901	0.000435811738110883	0.0190710293298299
418	chr12	80553263	80553663	401	*	4.56943787619552	5.21970107186386	3.35367552268518	1.18589023570525	0.000436556941485201	0.0190710293298299
419	chr6	137888044	137888444	401	*	5.14218504971229	5.73307716026375	4.12424857520413	1.09495379394483	0.000436726626568704	0.0190710293298299
420	chr1	120489221	120489621	401	*	5.67954608775194	6.25253582364499	4.71487951843136	1.1033368989303	0.000438521476818296	0.0190710293298299
421	chr18	57834282	57834682	401	*	4.35164070858659	5.01107335693295	3.1019509595311	1.18215896538149	0.000438632827323465	0.0190710293298299
422	chr13	32854742	32855142	401	*	6.53213470577851	7.03114777136808	5.7629612942256	0.982802399616683	0.000438916578162533	0.0190710293298299
423	chr12	17450208	17450608	401	*	5.44040639180066	5.99137834531038	4.5378219588378	1.03062002627757	0.000441645011569677	0.0191442149696019
424	chr10	58788797	58789197	401	*	5.88159696367217	6.44511156321878	4.94409142299204	1.07129394505919	0.000444798978207827	0.0192354576991007
425	chr5	54978008	54978408	401	*	5.32129612664526	5.93532787110651	4.23039962926757	1.14081158481029	0.000451229125055179	0.019467617028263
426	chr1	165094751	165095151	401	*	4.38745908120727	5.11050238611981	2.87016132776808	1.23453658970123	0.000452759304427061	0.0194877807651986
427	chr13	71522726	71523126	401	*	5.63473230556525	6.19525833535366	4.7056522895022	1.08604063620629	0.000457520013793191	0.0196465737070537
428	chr14	16249556	16249956	401	*	6.57950426564525	7.04223721609856	5.89414272877996	0.911865448975449	0.000461387659723712	0.0197663647866682
429	chr6	118405618	118406018	401	*	3.67866708647927	4.40705534666684	2.13584260395104	1.23811542254183	0.000463238787298599	0.019785191172495
430	chr10	108568147	108568547	401	*	2.84563489806739	0	3.79327853300894	-1.07947611475439	0.000464965140524205	0.019785191172495
431	chr4	117851038	117851438	401	*	4.29341496464418	4.94100700641107	3.08734802750263	1.17521859195486	0.000465064212224332	0.019785191172495
432	chr6	119388643	119389043	401	*	5.27555559621184	5.82594469090959	4.37456630616076	1.03221545401852	0.000468869634232196	0.0198639710841501
433	chr18	67326231	67326631	401	*	5.83552300313581	6.34873371562177	5.03156861328837	0.99242089403609	0.000470152101075869	0.0198639710841501
434	chr1	118459022	118459422	401	*	4.00096049928108	2.46827019096035	4.72724047732221	-1.24039332966114	0.000470235428886065	0.0198639710841501
435	chr6	56815656	56816056	401	*	5.16499025502131	5.74819587368002	4.17024810061684	1.08588944550835	0.000471249314005523	0.0198639710841501
436	chr5	96504888	96505288	401	*	6.15788270386803	6.68725716029261	5.31284626316771	1.02532544198202	0.000473002871931055	0.01989215747644
437	chr2	179753876	179754276	401	*	4.48983032161141	5.1008018403958	3.40886570991886	1.11702186365144	0.000475637253464739	0.0199571731797013
438	chr3	69504518	69504918	401	*	4.7588960295244	5.34447955081979	3.75703136224677	1.10288905205187	0.000482182879157611	0.0201523258332641
439	chr11	21219941	21220341	401	*	5.99069830200795	6.57709325130868	4.98639240279811	1.10117572028793	0.000485328520180685	0.0201523258332641
440	chr1	55625928	55626328	401	*	6.48334540572653	6.99954090703283	5.6719266630448	1.00641965056269	0.000485743704506211	0.0201523258332641
441	chr3	71959244	71959644	401	*	5.68552959489224	6.22777937490047	4.80656714336465	1.03997455377651	0.000486463295399345	0.0201523258332641
442	chr15	100393183	100393583	401	*	5.77270923396941	6.3222814284413	4.87395155526433	1.06705231888572	0.000486538113842416	0.0201523258332641
443	chr4	67972279	67972679	401	*	5.09463757750736	5.64439820801465	4.19536554675607	1.06078583563861	0.000487914018917107	0.0201523258332641
444	chr9	22468181	22468581	401	*	6.26858480363751	6.79231446896714	5.43808112612227	1.01630424206814	0.000487981711931133	0.0201523258332641
445	chr2	32817845	32818245	401	*	5.91525055907243	6.4626493002889	5.02240745351626	1.0483971329582	0.000492305131964845	0.0202404039995445
446	chr7	143119253	143119653	401	*	6.09676048610948	6.5435388719043	5.44614111894128	0.888698427229818	0.000493874762258687	0.0202404039995445
447	chr11	96511084	96511484	401	*	5.45204032709072	5.96062678673065	4.65954439407577	1.00311436418395	0.000494232975075426	0.0202404039995445
448	chr5	65569176	65569576	401	*	4.00463204653491	4.73414809708688	2.45635096117613	1.22694930928132	0.000494529940652046	0.0202404039995445
449	chr17	81843637	81844037	401	*	4.65552057469217	5.24080254234027	3.65456174923997	1.12816597293243	0.000499417322880186	0.0203949132123187
450	chr11	50292297	50292697	401	*	3.79049611357388	1.80261449770236	4.59611149831317	-1.24116304924291	0.000503098681590017	0.0204995942791879
451	chr13	25692172	25692572	401	*	5.98387222998846	6.53848842450364	5.071259473638	1.05869270414917	0.000511087234133537	0.0207789257762141
452	chr2	168674981	168675381	401	*	4.09203430188913	4.76836139762166	2.77706441888091	1.18370465155942	0.000513160883307131	0.0208027583170535
453	chr3	91708688	91709088	401	*	6.04230874516835	6.53084422689572	5.2980634679043	0.955487519562936	0.000514119002992902	0.0208027583170535
454	chr5	113274952	113275352	401	*	5.25512391129458	5.8357296485367	4.26811581226627	1.09173411032471	0.00051507702203001	0.0208027583170535
455	chr12	64363208	64363608	401	*	6.38757796972394	6.88416495599127	5.62423128624694	0.985628607087334	0.000516283584156682	0.0208056610969163
456	chr4	117729320	117729720	401	*	4.26780225011986	4.95863284247207	2.89368021812186	1.19344651221305	0.000518267231297872	0.0208071193131707
457	chr10	25295053	25295453	401	*	5.83194152396155	6.33199498451143	5.06025914744831	0.985021809552084	0.000518589306616439	0.0208071193131707
458	chr12	17661455	17661855	401	*	4.30494232129266	2.65217603286178	5.05509449453674	-1.23655000940737	0.00052096695735316	0.0208568780131606
459	chr5	38891214	38891614	401	*	4.51707792879869	5.17930282304302	3.25685251550258	1.17711148814829	0.000534299055890375	0.0213440250300782
460	chr1	21255695	21256095	401	*	5.18559669607866	5.76523817809996	4.20144300443695	1.09552760502566	0.000538937059983347	0.021482499851858
461	chr1	162651944	162652344	401	*	5.23571194360115	5.85450494954618	4.12918309907528	1.13763350427102	0.000540961420879553	0.021516417816155
462	chr8	123195022	123195422	401	*	6.68198873759347	7.1553022232022	5.97289824180837	0.937749562810491	0.000544328424012121	0.0216034761530006
463	chr10	62510167	62510567	401	*	4.34793436640049	5.00029702316704	3.1244929391753	1.17610698043523	0.000547435322922173	0.021679857626568
464	chr13	56125074	56125474	401	*	4.16936663996524	4.7829316354433	3.07999075585611	1.13386312331493	0.00055285459896901	0.021832513247345
465	chr2	74762252	74762652	401	*	3.92212560695204	4.66093599143159	2.32790360357274	1.22550757534793	0.000553671392889148	0.021832513247345
466	chr4	108678965	108679365	401	*	5.31591123753922	5.92562871770557	4.23899086508009	1.12535319866652	0.000560443779102777	0.0219982773426804
467	chr13	21512580	21512980	401	*	5.2042843629796	5.79585581138703	4.18427390227586	1.10899434799935	0.000561936040619481	0.0219982773426804
468	chr1	35628528	35628928	401	*	5.74511661810132	6.25636232937244	4.94604692797862	1.00393767896004	0.000562087862770017	0.0219982773426804
469	chr4	137277224	137277624	401	*	3.42155405635453	4.15017896608922	1.87758665213529	1.22092097249435	0.000562674087789981	0.0219982773426804
470	chr9	98126304	98126704	401	*	5.80425025662816	6.2869758044021	5.07356804766233	0.950467254179679	0.00056455301553201	0.0220247746655211
471	chr7	78471636	78472036	401	*	4.20789102778663	4.89893290951045	2.83288458253073	1.20556334667626	0.000568163455735754	0.0220926268614919
472	chr8	4259053	4259453	401	*	4.05111097259539	2.59602298189762	4.76063732618793	-1.21710787664707	0.000568702000361267	0.0220926268614919
473	chr4	109017052	109017452	401	*	5.50310887976497	6.01524977863135	4.70181676263079	0.989072185568958	0.000571098069084376	0.0221388037943575
474	chr4	54797961	54798361	401	*	5.59787872829133	6.10796276191857	4.80168591949494	1.00755759074001	0.000572484444149978	0.0221457273585105
475	chrX	20364286	20364686	401	*	4.19760681727988	2.59602298189762	4.93787382191959	-1.22568617459984	0.00057615098299763	0.0222406408931464
476	chr10	121532103	121532503	401	*	5.59577960422504	6.11484125410999	4.7771420123037	1.00048456679883	0.00057749921657689	0.0222456086926988
477	chr7	34648777	34649177	401	*	6.46556604444649	6.94578744157046	5.74067390719027	0.94863741045407	0.000578706116187681	0.0222456086926988
478	chr9	74845963	74846363	401	*	5.32906288626476	5.93486219750783	4.26468354220229	1.12288137353839	0.000580320459525664	0.0222609957026414
479	chr6	145187542	145187942	401	*	4.30638499437603	5.02874154736071	2.79232778955443	1.20684932628784	0.000585985858880676	0.022424423171908
480	chr4	148896936	148897336	401	*	4.34889386334348	4.99033622683269	3.16483677386195	1.16604957003393	0.000587026784604922	0.022424423171908
481	chr2	25167673	25168073	401	*	5.76659008709855	6.2744434523997	4.97589901054866	0.971301745686221	0.000591373784419205	0.0225435129129117
482	chr5	100498471	100498871	401	*	6.00209484425061	6.47251931594244	5.29953971409974	0.93068016947539	0.000597390705206945	0.0226868448238636
483	chr1	142789125	142789525	401	*	5.71798649145728	6.24774703568524	4.87194859024817	1.00997725046595	0.000597608314241172	0.0226868448238636
484	chr3	115758473	115758873	401	*	3.60203869814617	1.43720844843767	4.4314755858339	-1.21638515381184	0.000607544521528211	0.0230068691265805
485	chr10	64430194	64430594	401	*	4.91226433678804	5.5552487783314	3.72272835239545	1.15229880895509	0.000608547749039677	0.0230068691265805
486	chrX	129471308	129471708	401	*	4.7996871021056	5.40260946095292	3.74442577667391	1.09744372902116	0.000613242486868274	0.023136654813203
487	chr4	130033699	130034099	401	*	5.47293823257421	6.04867384553035	4.50027002466878	1.07976020047372	0.000621212669750687	0.0233776674806106
488	chr6	92961505	92961905	401	*	5.31035483102785	5.8390238454072	4.46714572881248	1.00950583060121	0.000622203742053074	0.0233776674806106
489	chr7	127768906	127769306	401	*	3.18534293862772	0.751214613413291	4.04528450468552	-1.20076727389349	0.000624465480762685	0.0233776674806106
490	chr6	85908683	85909083	401	*	6.25867996507501	6.7178727481406	5.58113335908503	0.910423914801551	0.00062539685126314	0.0233776674806106
491	chr14	65804421	65804821	401	*	4.36554670667694	5.07248768871448	2.92199352518358	1.19733339837735	0.000628009265566378	0.0233776674806106
492	chr9	86473119	86473519	401	*	4.19750090735224	4.81558711169831	3.09330666740107	1.13644432617958	0.000628198140346613	0.0233776674806106
493	chr8	3231298	3231698	401	*	4.31905209443771	5.02389788348802	2.88476457791303	1.20432625284353	0.000628714709289419	0.0233776674806106
494	chr16	37734943	37735343	401	*	6.10376576289033	6.6332411250842	5.2584676789776	1.00998659508243	0.000629830264802664	0.0233776674806106
495	chr7	131273949	131274349	401	*	3.93761763927222	4.67591065087843	2.34599966904407	1.20552793608154	0.000632730769575842	0.02339872854261
496	chr15	4376860	4377260	401	*	6.40672663198785	6.91968650162113	5.60339709264997	0.990487730199633	0.000635276687691146	0.02339872854261
497	chr4	52508869	52509269	401	*	4.03885454448985	4.66599399255616	2.90437893758694	1.14844052047472	0.000636595804447125	0.02339872854261
498	chr1	89337663	89338063	401	*	5.30960098875193	5.9793252664984	4.02058862284368	1.18276401549785	0.000636765767671323	0.02339872854261
499	chr11	101697211	101697611	401	*	6.14691584222221	6.62267824016847	5.43225195477278	0.907648195715638	0.000636778225499694	0.02339872854261
500	chr16	35882007	35882407	401	*	6.03263147663906	6.56227882047897	5.18688730202199	1.01602638641097	0.000642822856731815	0.0235209681531388
501	chr8	123927322	123927722	401	*	3.2873919540453	4.06197946220207	1.49802588364932	1.21566709129886	0.000644023406511763	0.0235209681531388
502	chr11	55402650	55403050	401	*	5.18843076812167	5.73117955397522	4.30813107611622	1.0137816439419	0.00064445297915324	0.0235209681531388
503	chr11	48859847	48860247	401	*	4.90492445232977	5.48428184725982	3.92161028181362	1.0658822319944	0.000645235982822251	0.0235209681531388
504	chr8	22212974	22213374	401	*	6.03625309748028	6.50886348426485	5.3287570469207	0.933737126797249	0.000647746491018129	0.0235656342446596
505	chr19	6109257	6109657	401	*	5.79651979761312	6.3803910690207	4.79978854195627	1.08825918021943	0.000653748867398077	0.0237369093715072
506	chr18	74660498	74660898	401	*	5.66076670568204	6.19307502476083	4.80809597029921	1.01120437321624	0.00065702517339307	0.0237977964183086
507	chr9	7983688	7984088	401	*	3.61833126304008	1.21268538523035	4.4753372125511	-1.18778048955398	0.00065802153054551	0.0237977964183086
508	chr10	83957996	83958396	401	*	4.58109176335217	5.22518244034473	3.38760891980318	1.14713813745648	0.000660778521267208	0.0238290367326814
509	chr16	58715007	58715407	401	*	5.72294408215718	6.29982880434687	4.74690954288037	1.08310999875808	0.000662664102012709	0.0238290367326814
510	chr1	24673658	24674058	401	*	5.43186491255188	5.95740280875492	4.59672795955975	1.00620112447714	0.000663532950804042	0.0238290367326814
511	chr12	3781047	3781447	401	*	3.2510018436291	1.36828520804341	4.04079567883528	-1.19742081800514	0.00066408364803666	0.0238290367326814
512	chr1	189840781	189841181	401	*	4.54921527317273	5.10728416541407	3.62701290891953	1.03656034545368	0.000667982728876892	0.0239221314779037
513	chr12	74539217	74539617	401	*	5.51192940224977	6.0827225348436	4.55362118167052	1.06502239559253	0.000669377919729878	0.0239253675168948
514	chr2	18158028	18158428	401	*	4.46372313429695	5.16464431068279	3.04659745729363	1.18985373440111	0.000671066862897819	0.0239390700352031
515	chr8	80298764	80299164	401	*	4.58494162960137	5.16023675727803	3.61356104039966	1.07975329820467	0.000672800217566003	0.0239543005617286
516	chr7	46254894	46255294	401	*	6.68110473807036	7.11728443989962	6.05290500077166	0.87325479819064	0.000674839049799154	0.023980327164956
517	chr16	89293783	89294183	401	*	4.48412872958114	5.0865173489455	3.43055069297235	1.10801050154076	0.000679709421565795	0.0240700156789508
518	chr4	44392017	44392417	401	*	3.98695285470343	4.69800640412257	2.5249977912474	1.18089875811443	0.000680484744361459	0.0240700156789508
519	chr3	83980349	83980749	401	*	3.4537663993907	0.751214613413291	4.33846504813322	-1.16397672345979	0.000682536855961003	0.0240700156789508
520	chr5	127374153	127374553	401	*	5.80937864075797	6.35732888988295	4.91503786511184	1.02002019483381	0.000682613882692758	0.0240700156789508
521	chr10	63269084	63269484	401	*	5.3352314749135	5.91069332359026	4.36336371125407	1.07497655686909	0.000686287187221038	0.0241375684159553
522	chr18	75980163	75980563	401	*	6.06214210018702	6.56493703101717	5.28381883739971	0.973608776598597	0.000687162451632235	0.0241375684159553
523	chr18	76029999	76030399	401	*	4.32245080835334	4.971216267244	3.11213498236961	1.14765690436701	0.000691079308958756	0.0242287384494603
524	chr13	8113161	8113561	401	*	5.27872396797179	5.80617339948226	4.43866645622417	1.00390431095723	0.000693545002426757	0.0242687808482768
525	chr9	70382071	70382471	401	*	5.27208963841447	5.82605223208183	4.36128248544732	1.04913679534345	0.000696679427473379	0.0243320266326702
526	chr3	61875645	61876045	401	*	5.52746073431801	6.05521064539275	4.68662762308616	1.01318279140294	0.000708078601814314	0.0246831354427134
527	chr4	143287762	143288162	401	*	4.13687924402886	4.8151537663795	2.81414039550667	1.16957064197295	0.000713054993106721	0.0248094427962141
528	chr15	11753947	11754347	401	*	4.76946442529133	5.35812264587418	3.75832012043279	1.08266805391363	0.000716218967005653	0.0248723313996508
529	chr5	114044579	114044979	401	*	5.77029735161967	6.27452225989247	4.9884929343011	0.972582826796223	0.000719376301843605	0.0249079547398103
530	chrX	7758100	7758500	401	*	4.44312970635622	5.04147172650574	3.40223014997673	1.09348851671873	0.000720953310735715	0.0249079547398103
531	chr11	4484513	4484913	401	*	5.29344577294578	5.8495325503831	4.37675917783382	1.06257911235162	0.000723438148092821	0.0249079547398103
532	chr6	17840943	17841343	401	*	5.93587822033459	6.46675355046327	5.08694329679673	0.999012987079463	0.000723641787168781	0.0249079547398103
533	chr18	33179337	33179737	401	*	4.78996862156126	5.43606234895862	3.58930388907953	1.13986711491803	0.000724036860619486	0.0249079547398103
534	chr3	52024238	52024638	401	*	5.83704134707017	6.39058528834721	4.92738912592468	1.03934489331895	0.000727024165849314	0.0249638859644439
535	chr8	127106946	127107346	401	*	4.09459185760939	4.78887476089329	2.70593438247381	1.18089408548351	0.000732199367428472	0.0250945936470439
536	chr18	34954037	34954437	401	*	6.01213021793917	6.53040406843453	5.19548185703878	0.995151777572647	0.000734432013444427	0.0251229120012632
537	chr5	124878902	124879302	401	*	4.38883090725243	5.01740569404771	3.24947773188657	1.10976999924369	0.00073576591103176	0.0251229120012632
538	chr1	63181004	63181404	401	*	2.90304762422559	0	3.85276991047373	-1.01635367035301	0.000737274046829936	0.0251262988675926
539	chr9	64179168	64179568	401	*	3.11779874313373	0.370646364305031	4.00614682554652	-1.14938405782417	0.000738605753143129	0.0251262988675926
540	chrX	73921771	73922171	401	*	2.60498589821331	0	3.55795330787254	-1.04603464776134	0.000743970700213433	0.0251492517627937
541	chr4	87640864	87641264	401	*	5.68711276386937	6.17402231990213	4.94668153131944	0.949224045486887	0.000744001812674974	0.0251492517627937
542	chr5	62610999	62611399	401	*	6.79932331285229	7.25410388283109	6.13143123904395	0.893754302059096	0.000746288714013279	0.0251492517627937
543	chr13	114245469	114245869	401	*	5.61128898369592	6.16932071130509	4.6891903041459	1.04692372763376	0.000746312824083355	0.0251492517627937
544	chr19	3753997	3754397	401	*	5.92204719079207	6.45456843028172	5.06882022682852	1.01339470892162	0.000746497381999695	0.0251492517627937
545	chr11	90449659	90450059	401	*	4.89123557453431	5.44567159006151	3.97912087854705	1.03517741472699	0.000748340964538557	0.0251492517627937
546	chr6	77378279	77378679	401	*	5.20957837245776	5.77865453832506	4.25621399309993	1.04713681207898	0.000748881515187902	0.0251492517627937
547	chr18	45632267	45632667	401	*	5.79419569044843	6.3549052094394	4.86460028935057	1.04579515793653	0.000750432442444539	0.0251552637379581
548	chr1	37573570	37573970	401	*	3.57368392271362	4.23145522316318	2.33021684290441	1.16066934731604	0.000756018891421112	0.025296281739229
549	chr9	40806594	40806994	401	*	3.55301774748692	1.6294790363501	4.34911115253796	-1.18389104636482	0.000759284588466821	0.0253592754355694
550	chr18	48193488	48193888	401	*	6.08671265762548	6.62743444814235	5.21183436886226	1.01880754585184	0.000762546202318666	0.0254219039376637
551	chr4	116960599	116960999	401	*	5.78963167309304	6.32813638676209	4.9206512808383	1.01323536908918	0.000774150374491349	0.0257619260738174
552	chr10	128409678	128410078	401	*	3.59127166594697	1.75121461341329	4.37425825100384	-1.19712244452607	0.000776837897633416	0.0258045284257361
553	chr1	114556030	114556430	401	*	5.68601015670106	6.25431140905583	4.73486961003642	1.06897575854372	0.00078560872699311	0.0260482494256358
554	chr5	37015513	37015913	401	*	3.95623945376764	4.66254367018297	2.51550999426618	1.17659463358469	0.000787016262096543	0.0260482494256358
555	chr1	97668909	97669309	401	*	4.40620908638888	5.10026840449073	3.018498490005	1.15994663427978	0.000789071282999938	0.0260692090902466
556	chr14	38818396	38818796	401	*	4.41858090512141	5.02861626645768	3.34063677935905	1.10556536384886	0.000794207347006174	0.0261532308344851
557	chr3	8717467	8717867	401	*	4.77213683156476	3.53707004798767	5.42765093481914	-1.13627920726068	0.000794467145222961	0.0261532308344851
558	chr10	128187195	128187595	401	*	3.27361455390074	0.500834499250778	4.1640051051349	-1.12454593042615	0.000800004107863692	0.0262883070282951
559	chr18	24108248	24108648	401	*	5.51160556695503	6.04181163780029	4.6644108307318	0.998157291166745	0.00080291296043711	0.0263366941727636
560	chr9	40965571	40965971	401	*	5.74071321599251	6.2364334637025	4.97944012470919	0.962721352103189	0.000805661266076221	0.0263796517406671
561	chr5	120527447	120527847	401	*	4.10249778761746	4.75432078185697	2.88103522668099	1.15173062965276	0.000812288046116867	0.0265492221276272
562	chr4	46664638	46665038	401	*	4.93720009636664	5.49694051810727	4.01032387958817	1.044598754016	0.000817766755458313	0.0266807317225687
563	chr15	12276023	12276423	401	*	5.34616901406183	5.88313110124827	4.48127284031619	1.0117786802166	0.000823051323253003	0.0268054512667266
564	chr10	75872800	75873200	401	*	3.38461212585205	1.03527825946763	4.23562222896718	-1.15730776824034	0.000832359447173533	0.0270605369208757
565	chr8	34732604	34733004	401	*	3.17432000559632	0.500834499250778	4.05657370609504	-1.13116971735599	0.000835088136897509	0.0270873475700407
566	chr12	78996824	78997224	401	*	3.87236429346465	4.56358251893659	2.49661919548697	1.15721139407734	0.000837214180450986	0.0270873475700407
567	chr13	48102956	48103356	401	*	4.7904824220512	5.40743922840811	3.69000845695697	1.09393580609782	0.000837615950709701	0.0270873475700407
568	chr10	19868785	19869185	401	*	4.2837447018629	4.92929189335855	3.08504410043928	1.13363838334462	0.000843478213763914	0.0271999451478671
569	chr3	143016926	143017326	401	*	6.10517820739247	6.56116777115947	5.4346500395015	0.896776968712967	0.000844064615463371	0.0271999451478671
570	chr7	42738818	42739218	401	*	3.32357696956906	1.05205879921074	4.16586247782545	-1.17958444671158	0.000846221847499235	0.0272216206942912
571	chr18	62612119	62612519	401	*	5.0202820474739	5.56457160796456	4.13584260395104	1.01397570339257	0.000848839178881928	0.0272527255390317
572	chr16	64381596	64381996	401	*	5.87349197046672	6.4221063705834	4.97734480484153	1.03387945459959	0.000850161376981136	0.0272527255390317
573	chr7	129224158	129224558	401	*	4.00930684577898	4.64742888878645	2.83695679779394	1.11414702882577	0.000852526526810997	0.0272799766746157
574	chrX	101979223	101979623	401	*	1.94441257460343	0	2.94441257460343	-0.986869600250283	0.000853987053404745	0.0272799766746157
575	chr5	111482889	111483289	401	*	5.6633021313889	6.17776954366548	4.85621157679961	0.979347447302966	0.000857804960600387	0.0273542813175108
576	chr9	57075874	57076274	401	*	4.86763014430691	3.25318672301524	5.61042031413149	-1.18667425313707	0.000863047681595484	0.0274736845307896
577	chr8	83714997	83715648	652	*	3.84549491700322	2.13321645174132	4.60662891831145	-1.18713322975616	0.000869945604554154	0.0275676785766544
578	chr5	93266931	93267331	401	*	4.30084501609636	2.82190007515555	5.01563908246077	-1.18098681366445	0.000870154496757355	0.0275676785766544
579	chr15	99739745	99740145	401	*	3.84675997825599	4.47593224463302	2.70537014136162	1.15793054797179	0.000871412049194945	0.0275676785766544
580	chr4	116123564	116123964	401	*	3.19406463905959	0.500834499250778	4.07798499399682	-1.12364878378869	0.000873246896715588	0.0275676785766544
581	chr1	13074587	13074987	401	*	3.81499897770047	1.99879741677798	4.59407573642203	-1.1815739862274	0.000873517738494558	0.0275676785766544
582	chr3	7873824	7874224	401	*	4.4001896624941	5.01233474742281	3.3154268378343	1.11467791590154	0.000877577926182766	0.0276344254747748
583	chr12	77924892	77925292	401	*	6.10615408687561	6.60742992016304	5.33151599171662	0.967701952669638	0.000879618819481072	0.0276344254747748
584	chr4	140812554	140812954	401	*	3.9480782804192	4.68413177081619	2.36766766876044	1.16941607109198	0.000880154039990646	0.0276344254747748
585	chr10	88739002	88739402	401	*	5.58621370494222	6.12250522963788	4.72308793859969	0.982488923511923	0.000887707305470532	0.0278239335950559
586	chrX	103616757	103617157	401	*	3.9245478490827	4.63330258065556	2.47291433509806	1.16555229116834	0.000894830557585292	0.02799933976772
587	chr16	84246378	84246778	401	*	3.91982666637608	4.58745266990535	2.63894187662618	1.13302735700129	0.000896628703652999	0.0280078090463056
588	chr16	13818522	13818922	401	*	3.67011982295009	1.90022661427184	4.44138810684052	-1.18399107458126	0.000899119706127875	0.0280277814799127
589	chr2	130027167	130027567	401	*	5.54997993039169	6.0823921282102	4.6970378615286	1.0086921487994	0.000900325223149465	0.0280277814799127
590	chr1	155750619	155751019	401	*	3.59911716372254	4.25190648432107	2.37410877193054	1.14308751653999	0.000906424518165941	0.0281698304493063
591	chr7	25893450	25893850	401	*	6.47913705748715	6.9890074214433	5.68347252327624	0.974521366267792	0.000909637076077085	0.0282218365938231
592	chr4	89216925	89217325	401	*	4.73137402796041	5.38390755708943	3.50730531523218	1.12958099760786	0.000911411878075121	0.0282291354668673
593	chr6	28550613	28551013	401	*	3.02532663768057	0.943494107239645	3.84400202100574	-1.08724876838238	0.000923190037983348	0.0285457209721124
594	chr15	64373839	64374239	401	*	5.76634305273285	6.24905829433609	5.03568474191879	0.943162931837436	0.000928860254687853	0.0286726963467281
595	chr10	127739335	127739735	401	*	4.24004994295174	4.86813022368229	3.10237960912305	1.09405339856743	0.000931301736693923	0.0286997456202013
596	chr9	73562866	73563266	401	*	5.33758739250952	5.8518798664263	4.53093397888945	0.969364394702795	0.00093451281560474	0.0287503808505512
597	chrX	13349329	13349729	401	*	6.52163437928195	7.0024342972175	5.79540754631739	0.931292351702704	0.000939622534635909	0.0287867151237123
598	chr12	50633017	50633417	401	*	3.99039743585251	4.6109342962526	2.87808741480538	1.09723582979136	0.000940897659927155	0.0287867151237123
599	chr1	139170449	139170849	401	*	5.03455460270361	5.64447996457113	3.95696484384203	1.09947332820261	0.000941425163785151	0.0287867151237123
600	chr14	34782464	34782864	401	*	5.07221661205225	5.68369620643164	3.98960923486163	1.08705983144553	0.000942603285797943	0.0287867151237123
601	chr6	113482799	113483484	686	*	4.17457671571747	2.99293138866922	4.81533788645778	-1.17891858713359	0.000943543618529183	0.0287867151237123
602	chr4	97488563	97488963	401	*	5.40362040066335	5.97382727019271	4.44700283579254	1.0429651246543	0.000947548668780509	0.0288608843700322
603	chr12	71858316	71858716	401	*	6.40855642262343	6.85478589431355	5.75911085713669	0.87565152318911	0.000951956651941078	0.0289470599834023
604	chr2	136664406	136664806	401	*	3.93789104929053	4.65371360133344	2.45423152056005	1.16304269517819	0.000958901499982854	0.0289981271464882
605	chr7	45370487	45370887	401	*	3.19594427803022	0.852245947716515	4.04633994509334	-1.15239092860102	0.000959448405092913	0.0289981271464882
606	chr6	77191638	77192038	401	*	2.53925951301636	0	3.48999680162732	-1.02322228454999	0.000961077422188998	0.0289981271464882
607	chr3	9008274	9008989	716	*	3.21489003343219	0.946662784521027	4.05679489511302	-1.15195352901067	0.000961234104022284	0.0289981271464882
608	chr10	103369039	103369439	401	*	3.17456829604957	0.946662784521027	4.01172972107816	-1.15694591240356	0.000961543483042366	0.0289981271464882
609	chr8	123869822	123870222	401	*	4.23295295530031	4.93928403126941	2.79210452447864	1.16729856342594	0.000964753633844601	0.0290471635963458
