"seqnames"	"start"	"end"	"width"	"strand"	"width"	"strand"	"Conc"	"Conc_mDMSOw1"	"Conc_mTBTw1"	"Fold"	"p.value"	"FDR"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"
"525"	"chr9"	70382072	70382471	400	"*"	401	"*"	5.27208963841447	5.82605223208183	4.36128248544732	1.04913679534345	0.000696679427473379	0.0243320266326702	"Intron (ENSMUST00000214042.1/71602, intron 26 of 28)"	9	70405694	70405753	60	2	"100885839"	"ENSMUST00000176002.1"	23282	"ENSMUSG00000093763"	"Mir5626"	"microRNA 5626"
"526"	"chr3"	61875646	61876045	400	"*"	401	"*"	5.52746073431801	6.05521064539275	4.68662762308616	1.01318279140294	0.000708078601814314	0.0246831354427134	"Distal Intergenic"	3	62338344	62462221	123878	1	"622434"	"ENSMUST00000079300.12"	-462299	"ENSMUSG00000036885"	"Arhgef26"	"Rho guanine nucleotide exchange factor 26"
"527"	"chr4"	143287763	143288162	400	"*"	401	"*"	4.13687924402886	4.8151537663795	2.81414039550667	1.16957064197295	0.000713054993106721	0.0248094427962141	"Intron (ENSMUST00000030317.13/14726, intron 1 of 5)"	4	143268346	143299463	31118	2	"14726"	"ENSMUST00000119654.1"	11301	"ENSMUSG00000028583"	"Pdpn"	"podoplanin"
"528"	"chr15"	11753948	11754347	400	"*"	401	"*"	4.76946442529133	5.35812264587418	3.75832012043279	1.08266805391363	0.000716218967005653	0.0248723313996508	"Distal Intergenic"	15	11842260	11890988	48729	2	"18162"	"ENSMUST00000226139.1"	136641	"ENSMUSG00000022206"	"Npr3"	"natriuretic peptide receptor 3"
"529"	"chr5"	114044580	114044979	400	"*"	401	"*"	5.77029735161967	6.27452225989247	4.9884929343011	0.972582826796223	0.000719376301843605	0.0249079547398103	"Promoter (1-2kb)"	5	114034951	114042881	7931	2	"68666"	"ENSMUST00000149480.1"	-1699	"ENSMUSG00000042078"	"Svop"	"SV2 related protein"
"530"	"chrX"	7758101	7758500	400	"*"	401	"*"	4.44312970635622	5.04147172650574	3.40223014997673	1.09348851671873	0.000720953310735715	0.0249079547398103	"Distal Intergenic"	20	7762560	7766071	3512	1	"209446"	"ENSMUST00000144715.1"	-4060	"ENSMUSG00000000134"	"Tfe3"	"transcription factor E3"
"531"	"chr11"	4484514	4484913	400	"*"	401	"*"	5.29344577294578	5.8495325503831	4.37675917783382	1.06257911235162	0.000723438148092821	0.0249079547398103	"Exon (ENSMUST00000128256.1/74302, exon 16 of 17)"	11	4480875	4488366	7492	2	"74302"	"ENSMUST00000155566.7"	3453	"ENSMUSG00000034354"	"Mtmr3"	"myotubularin related protein 3"
"532"	"chr6"	17840944	17841343	400	"*"	401	"*"	5.93587822033459	6.46675355046327	5.08694329679673	0.999012987079463	0.000723641787168781	0.0249079547398103	"Promoter (<=1kb)"	6	17840556	17904923	64368	1	"64213"	"ENSMUST00000154497.1"	388	"ENSMUSG00000029534"	"St7"	"suppression of tumorigenicity 7"
"533"	"chr18"	33179338	33179737	400	"*"	401	"*"	4.78996862156126	5.43606234895862	3.58930388907953	1.13986711491803	0.000724036860619486	0.0249079547398103	"Exon (ENSMUST00000234205.1/12326, exon 12 of 15)"	18	33203405	33213766	10362	2	"170459"	"ENSMUST00000119991.7"	34029	"ENSMUSG00000024378"	"Stard4"	"StAR related lipid transfer domain containing 4"
"534"	"chr3"	52024239	52024638	400	"*"	401	"*"	5.83704134707017	6.39058528834721	4.92738912592468	1.03934489331895	0.000727024165849314	0.0249638859644439	"Intron (ENSMUST00000121440.3/433586, intron 1 of 4)"	3	51685907	52105076	419170	2	"433586"	"ENSMUST00000121440.3"	80438	"ENSMUSG00000061143"	"Maml3"	"mastermind like transcriptional coactivator 3"
"535"	"chr8"	127106947	127107346	400	"*"	401	"*"	4.09459185760939	4.78887476089329	2.70593438247381	1.18089408548351	0.000732199367428472	0.0250945936470439	"Intron (ENSMUST00000162309.7/93742, intron 1 of 24)"	8	127073240	127426684	353445	1	"93742"	"ENSMUST00000161277.7"	33707	"ENSMUSG00000025812"	"Pard3"	"par-3 family cell polarity regulator"
"536"	"chr18"	34954038	34954437	400	"*"	401	"*"	6.01213021793917	6.53040406843453	5.19548185703878	0.995151777572647	0.000734432013444427	0.0251229120012632	"Promoter (<=1kb)"	18	34937414	34954357	16944	2	"15526"	"ENSMUST00000025217.10"	0	"ENSMUSG00000024359"	"Hspa9"	"heat shock protein 9"
"537"	"chr5"	124878903	124879302	400	"*"	401	"*"	4.38883090725243	5.01740569404771	3.24947773188657	1.10976999924369	0.00073576591103176	0.0251229120012632	"Promoter (2-3kb)"	5	124875970	124885477	9508	1	"269704"	"ENSMUST00000134463.2"	2933	"ENSMUSG00000079215"	"Zfp664"	"zinc finger protein 664"
"538"	"chr1"	63181005	63181404	400	"*"	401	"*"	2.90304762422559	0	3.85276991047373	-1.01635367035301	0.000737274046829936	0.0251262988675926	"Promoter (2-3kb)"	1	63179004	63179135	132	1	"100217464"	"ENSMUST00000082668.1"	2001	"ENSMUSG00000064602"	"Snora41"	"small nucleolar RNA, H/ACA box 41"
"539"	"chr9"	64179169	64179568	400	"*"	401	"*"	3.11779874313373	0.370646364305031	4.00614682554652	-1.14938405782417	0.000738605753143129	0.0251262988675926	"Promoter (<=1kb)"	9	64179274	64183132	3859	1	"330959"	"ENSMUST00000034965.7"	0	"ENSMUSG00000032398"	"Snapc5"	"small nuclear RNA activating complex, polypeptide 5"
"540"	"chrX"	73921772	73922171	400	"*"	401	"*"	2.60498589821331	0	3.55795330787254	-1.04603464776134	0.000743970700213433	0.0251492517627937	"Promoter (<=1kb)"	20	73899313	73921870	22558	2	"171207"	"ENSMUST00000128329.1"	0	"ENSMUSG00000031389"	"Arhgap4"	"Rho GTPase activating protein 4"
"541"	"chr4"	87640865	87641264	400	"*"	401	"*"	5.68711276386937	6.17402231990213	4.94668153131944	0.949224045486887	0.000744001812674974	0.0251492517627937	"Distal Intergenic"	4	87773953	87806294	32342	2	"70122"	"ENSMUST00000148059.1"	165030	"ENSMUSG00000028496"	"Mllt3"	"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3"
"542"	"chr5"	62611000	62611399	400	"*"	401	"*"	6.79932331285229	7.25410388283109	6.13143123904395	0.893754302059096	0.000746288714013279	0.0251492517627937	"Promoter (<=1kb)"	5	62602445	62612374	9930	2	"212285"	"ENSMUST00000160620.2"	975	"ENSMUSG00000037999"	"Arap2"	"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
"543"	"chr13"	114245470	114245869	400	"*"	401	"*"	5.61128898369592	6.16932071130509	4.6891903041459	1.04692372763376	0.000746312824083355	0.0251492517627937	"Distal Intergenic"	13	114124348	114151592	27245	2	"319803"	"ENSMUST00000225044.1"	-93878	"ENSMUSG00000114213"	"A430090L17Rik"	"RIKEN cDNA A430090L17 gene"
"544"	"chr19"	3753998	3754397	400	"*"	401	"*"	5.92204719079207	6.45456843028172	5.06882022682852	1.01339470892162	0.000746497381999695	0.0251492517627937	"Distal Intergenic"	19	3767421	3808829	41409	1	"225888"	"ENSMUST00000052699.12"	-13024	"ENSMUSG00000045098"	"Kmt5b"	"lysine methyltransferase 5B"
"545"	"chr11"	90449660	90450059	400	"*"	401	"*"	4.89123557453431	5.44567159006151	3.97912087854705	1.03517741472699	0.000748340964538557	0.0251492517627937	"Distal Intergenic"	11	90336536	90390895	54360	2	"217082"	"ENSMUST00000004051.7"	-58765	"ENSMUSG00000003949"	"Hlf"	"hepatic leukemia factor"
"546"	"chr6"	77378280	77378679	400	"*"	401	"*"	5.20957837245776	5.77865453832506	4.25621399309993	1.04713681207898	0.000748881515187902	0.0251492517627937	"Intron (ENSMUST00000160894.7/12386, intron 8 of 19)"	6	77380260	77382459	2200	2	"70753"	"ENSMUST00000204215.1"	3780	"ENSMUSG00000108077"	"6330415B21Rik"	"RIKEN cDNA 6330415B21 gene"
"547"	"chr18"	45632268	45632667	400	"*"	401	"*"	5.79419569044843	6.3549052094394	4.86460028935057	1.04579515793653	0.000750432442444539	0.0251552637379581	"Intron (ENSMUST00000183850.7/140492, intron 6 of 10)"	18	45655253	45685395	30143	1	"140492"	"ENSMUST00000236405.1"	-22586	"ENSMUSG00000054477"	"Kcnn2"	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2"
"548"	"chr1"	37573571	37573970	400	"*"	401	"*"	3.57368392271362	4.23145522316318	2.33021684290441	1.16066934731604	0.000756018891421112	0.025296281739229	"Distal Intergenic"	1	37439340	37541016	101677	2	"269181"	"ENSMUST00000151952.7"	-32555	"ENSMUSG00000026110"	"Mgat4a"	"mannoside acetylglucosaminyltransferase 4, isoenzyme A"
"549"	"chr9"	40806595	40806994	400	"*"	401	"*"	3.55301774748692	1.6294790363501	4.34911115253796	-1.18389104636482	0.000759284588466821	0.0253592754355694	"Promoter (2-3kb)"	9	40804484	40810087	5604	1	"15481"	"ENSMUST00000215526.1"	2111	"ENSMUSG00000015656"	"Hspa8"	"heat shock protein 8"
"550"	"chr18"	48193489	48193888	400	"*"	401	"*"	6.08671265762548	6.62743444814235	5.21183436886226	1.01880754585184	0.000762546202318666	0.0254219039376637	"Distal Intergenic"	18	48045335	48048412	3078	1	"433182"	"ENSMUST00000076155.5"	148154	"ENSMUSG00000059040"	"Eno1b"	"enolase 1B, retrotransposed"
"551"	"chr4"	116960600	116960999	400	"*"	401	"*"	5.78963167309304	6.32813638676209	4.9206512808383	1.01323536908918	0.000774150374491349	0.0257619260738174	"Intron (ENSMUST00000044823.3/74464, intron 3 of 13)"	4	116990217	116991665	1449	2	"22275"	"ENSMUST00000134598.1"	30666	"ENSMUSG00000028684"	"Urod"	"uroporphyrinogen decarboxylase"
"552"	"chr10"	128409679	128410078	400	"*"	401	"*"	3.59127166594697	1.75121461341329	4.37425825100384	-1.19712244452607	0.000776837897633416	0.0258045284257361	"Promoter (<=1kb)"	10	128401395	128409728	8334	2	"69917"	"ENSMUST00000164199.7"	0	"ENSMUSG00000025374"	"Nabp2"	"nucleic acid binding protein 2"
"553"	"chr1"	114556031	114556430	400	"*"	401	"*"	5.68601015670106	6.25431140905583	4.73486961003642	1.06897575854372	0.00078560872699311	0.0260482494256358	"Distal Intergenic"	1	115684756	116587323	902568	1	"636808"	"ENSMUST00000043725.8"	-1128326	"ENSMUSG00000070695"	"Cntnap5a"	"contactin associated protein-like 5A"
"554"	"chr5"	37015514	37015913	400	"*"	401	"*"	3.95623945376764	4.66254367018297	2.51550999426618	1.17659463358469	0.000787016262096543	0.0260482494256358	"Distal Intergenic"	5	37028335	37091447	63113	1	"76071"	"ENSMUST00000173836.7"	-12422	"ENSMUSG00000063646"	"Jakmip1"	"janus kinase and microtubule interacting protein 1"
"555"	"chr1"	97668910	97669309	400	"*"	401	"*"	4.40620908638888	5.10026840449073	3.018498490005	1.15994663427978	0.000789071282999938	0.0260692090902466	"Distal Intergenic"	1	97643903	97662074	18172	2	"52392"	"ENSMUST00000149927.1"	-6836	"ENSMUSG00000044768"	"Macir"	"macrophage immunometabolism regulator"
"556"	"chr14"	38818397	38818796	400	"*"	401	"*"	4.41858090512141	5.02861626645768	3.34063677935905	1.10556536384886	0.000794207347006174	0.0261532308344851	"Intron (ENSMUST00000166968.8/18183, intron 2 of 9)"	14	38898302	38958794	60493	1	"75170"	"ENSMUST00000177141.1"	-79506	"ENSMUSG00000093528"	"Nrg3os"	"neuregulin 3, opposite strand"
"557"	"chr3"	8717468	8717867	400	"*"	401	"*"	4.77213683156476	3.53707004798767	5.42765093481914	-1.13627920726068	0.000794467145222961	0.0261532308344851	"Distal Intergenic"	3	8663359	8667256	3898	2	"15213"	"ENSMUST00000042412.4"	-50212	"ENSMUSG00000040289"	"Hey1"	"hairy/enhancer-of-split related with YRPW motif 1"
"558"	"chr10"	128187196	128187595	400	"*"	401	"*"	3.27361455390074	0.500834499250778	4.1640051051349	-1.12454593042615	0.000800004107863692	0.0262883070282951	"Distal Intergenic"	10	128194457	128209939	15483	1	"216456"	"ENSMUST00000044776.12"	-6862	"ENSMUSG00000044005"	"Gls2"	"glutaminase 2 (liver, mitochondrial)"
"559"	"chr18"	24108249	24108648	400	"*"	401	"*"	5.51160556695503	6.04181163780029	4.6644108307318	0.998157291166745	0.00080291296043711	0.0263366941727636	"Intron (ENSMUST00000141489.1/225280, intron 1 of 1)"	18	24106378	24114913	8536	2	"225280"	"ENSMUST00000125169.1"	6265	"ENSMUSG00000047989"	"Ino80c"	"INO80 complex subunit C"
"560"	"chr9"	40965572	40965971	400	"*"	401	"*"	5.74071321599251	6.2364334637025	4.97944012470919	0.962721352103189	0.000805661266076221	0.0263796517406671	"Promoter (1-2kb)"	9	40894849	40964118	69270	2	"70989"	"ENSMUST00000034521.7"	-1454	"ENSMUSG00000032023"	"Jhy"	"junctional cadherin complex regulator"
"561"	"chr5"	120527448	120527847	400	"*"	401	"*"	4.10249778761746	4.75432078185697	2.88103522668099	1.15173062965276	0.000812288046116867	0.0265492221276272	"Exon (ENSMUST00000068326.13/170756, exon 12 of 16)"	5	120520779	120522220	1442	1	"170756"	"ENSMUST00000123326.1"	6669	"ENSMUSG00000032754"	"Slc8b1"	"solute carrier family 8 (sodium/lithium/calcium exchanger), member B1"
"562"	"chr4"	46664639	46665038	400	"*"	401	"*"	4.93720009636664	5.49694051810727	4.01032387958817	1.044598754016	0.000817766755458313	0.0266807317225687	"3' UTR"	4	46632580	46650209	17630	2	"381605"	"ENSMUST00000107750.1"	-14430	"ENSMUSG00000039813"	"Tbc1d2"	"TBC1 domain family, member 2"
"563"	"chr15"	12276024	12276423	400	"*"	401	"*"	5.34616901406183	5.88313110124827	4.48127284031619	1.0117786802166	0.000823051323253003	0.0268054512667266	"Distal Intergenic"	15	12321450	12343430	21981	1	"66629"	"ENSMUST00000228301.1"	-45027	"ENSMUSG00000022200"	"Golph3"	"golgi phosphoprotein 3"
"564"	"chr10"	75872801	75873200	400	"*"	401	"*"	3.38461212585205	1.03527825946763	4.23562222896718	-1.15730776824034	0.000832359447173533	0.0270605369208757	"Distal Intergenic"	10	75859353	75860240	888	2	"17319"	"ENSMUST00000038169.7"	-12561	"ENSMUSG00000033307"	"Mif"	"macrophage migration inhibitory factor (glycosylation-inhibiting factor)"
"565"	"chr8"	34732605	34733004	400	"*"	401	"*"	3.17432000559632	0.500834499250778	4.05657370609504	-1.13116971735599	0.000835088136897509	0.0270873475700407	"Distal Intergenic"	8	34807297	34819894	12598	1	"319520"	"ENSMUST00000033930.4"	-74293	"ENSMUSG00000031530"	"Dusp4"	"dual specificity phosphatase 4"
"566"	"chr12"	78996825	78997224	400	"*"	401	"*"	3.87236429346465	4.56358251893659	2.49661919548697	1.15721139407734	0.000837214180450986	0.0270873475700407	"Intron (ENSMUST00000174697.1/268567, intron 1 of 1)"	12	78977770	79006663	28894	2	"268567"	"ENSMUST00000173095.1"	9439	"ENSMUSG00000046157"	"Tmem229b"	"transmembrane protein 229B"
"567"	"chr13"	48102957	48103356	400	"*"	401	"*"	4.7904824220512	5.40743922840811	3.69000845695697	1.09393580609782	0.000837615950709701	0.0270873475700407	"Intron (ENSMUST00000180921.1/320614, intron 1 of 2)"	13	47960330	48018608	58279	2	"70971"	"ENSMUST00000061899.5"	-84349	"ENSMUSG00000047324"	"4931429P17Rik"	"RIKEN cDNA 4931429P17 gene"
"568"	"chr10"	19868786	19869185	400	"*"	401	"*"	4.2837447018629	4.92929189335855	3.08504410043928	1.13363838334462	0.000843478213763914	0.0271999451478671	"Promoter (<=1kb)"	10	19860789	19869674	8886	2	"18634"	"ENSMUST00000125942.1"	489	"ENSMUSG00000020003"	"Pex7"	"peroxisomal biogenesis factor 7"
"569"	"chr3"	143016927	143017326	400	"*"	401	"*"	6.10517820739247	6.56116777115947	5.4346500395015	0.896776968712967	0.000844064615463371	0.0271999451478671	"Promoter (<=1kb)"	3	143017660	143040681	23022	1	"102636203"	"ENSMUST00000200254.1"	-334	"ENSMUSG00000105652"	"4930519L02Rik"	"RIKEN cDNA 4930519L02 gene"
"570"	"chr7"	42738819	42739218	400	"*"	401	"*"	3.32357696956906	1.05205879921074	4.16586247782545	-1.17958444671158	0.000846221847499235	0.0272216206942912	"Distal Intergenic"	7	42688241	42692742	4502	2	"434179"	"ENSMUST00000206356.1"	-46077	"ENSMUSG00000069727"	"Zfp975"	"zinc finger protein 975"
"571"	"chr18"	62612120	62612519	400	"*"	401	"*"	5.0202820474739	5.56457160796456	4.13584260395104	1.01397570339257	0.000848839178881928	0.0272527255390317	"Intron (ENSMUST00000055725.11/328971, intron 1 of 8)"	18	62607535	62615869	8335	2	"100038417"	"ENSMUST00000235190.1"	3350	"ENSMUSG00000073551"	"Spink13"	"serine peptidase inhibitor, Kazal type 13"
"572"	"chr16"	64381597	64381996	400	"*"	401	"*"	5.87349197046672	6.4221063705834	4.97734480484153	1.03387945459959	0.000850161376981136	0.0272527255390317	"Distal Intergenic"	16	64477810	64602408	124599	2	"224291"	"ENSMUST00000209382.2"	220412	"ENSMUSG00000068167"	"Csnk2a2ip"	"casein kinase 2, alpha prime interacting protein"
"573"	"chr7"	129224159	129224558	400	"*"	401	"*"	4.00930684577898	4.64742888878645	2.83695679779394	1.11414702882577	0.000852526526810997	0.0272799766746157	"Distal Intergenic"	7	129257031	129391412	134382	1	"381925"	"ENSMUST00000094018.5"	-32473	"ENSMUSG00000070366"	"Plpp4"	"phospholipid phosphatase 4"
"574"	"chrX"	101979224	101979623	400	"*"	401	"*"	1.94441257460343	0	2.94441257460343	-0.986869600250283	0.000853987053404745	0.0272799766746157	"Intron (ENSMUST00000124279.5/100042480, intron 2 of 2)"	20	101961797	102077881	116085	1	"100042480"	"ENSMUST00000155477.1"	17427	"ENSMUSG00000079481"	"Nhsl2"	"NHS like 2"
"575"	"chr5"	111482890	111483289	400	"*"	401	"*"	5.6633021313889	6.17776954366548	4.85621157679961	0.979347447302966	0.000857804960600387	0.0273542813175108	"Distal Intergenic"	5	111417442	111457033	39592	1	"433938"	"ENSMUST00000094463.4"	65448	"ENSMUSG00000070576"	"Mn1"	"meningioma 1"
"576"	"chr9"	57075875	57076274	400	"*"	401	"*"	4.86763014430691	3.25318672301524	5.61042031413149	-1.18667425313707	0.000863047681595484	0.0274736845307896	"Promoter (<=1kb)"	9	57076376	57128364	51989	1	"20466"	"ENSMUST00000168678.7"	-102	"ENSMUSG00000042557"	"Sin3a"	"transcriptional regulator, SIN3A (yeast)"
"577"	"chr8"	83714998	83715648	651	"*"	652	"*"	3.84549491700322	2.13321645174132	4.60662891831145	-1.18713322975616	0.000869945604554154	0.0275676785766544	"Promoter (<=1kb)"	8	83715177	83723348	8172	1	"68278"	"ENSMUST00000019576.14"	0	"ENSMUSG00000005481"	"Ddx39a"	"DEAD box helicase 39a"
"578"	"chr5"	93266932	93267331	400	"*"	401	"*"	4.30084501609636	2.82190007515555	5.01563908246077	-1.18098681366445	0.000870154496757355	0.0275676785766544	"Promoter (<=1kb)"	5	93267257	93276231	8975	1	"12452"	"ENSMUST00000031331.12"	0	"ENSMUSG00000029385"	"Ccng2"	"cyclin G2"
"579"	"chr15"	99739746	99740145	400	"*"	401	"*"	3.84675997825599	4.47593224463302	2.70537014136162	1.15793054797179	0.000871412049194945	0.0275676785766544	"Intron (ENSMUST00000109035.10/71949, intron 6 of 10)"	15	99737335	99747070	9736	2	"71949"	"ENSMUST00000176970.7"	6925	"ENSMUSG00000023021"	"Cers5"	"ceramide synthase 5"
"580"	"chr4"	116123565	116123964	400	"*"	401	"*"	3.19406463905959	0.500834499250778	4.07798499399682	-1.12364878378869	0.000873246896715588	0.0275676785766544	"Promoter (<=1kb)"	4	116096916	116123685	26770	2	"19366"	"ENSMUST00000102705.9"	0	"ENSMUSG00000028702"	"Rad54l"	"RAD54 like (S. cerevisiae)"
"581"	"chr1"	13074588	13074987	400	"*"	401	"*"	3.81499897770047	1.99879741677798	4.59407573642203	-1.1815739862274	0.000873517738494558	0.0275676785766544	"Exon (ENSMUST00000187394.1/ENSMUST00000187394.1, exon 2 of 4)"	1	13113457	13127163	13707	2	"383491"	"ENSMUST00000047577.6"	52176	"ENSMUSG00000042414"	"Prdm14"	"PR domain containing 14"
"582"	"chr3"	7873825	7874224	400	"*"	401	"*"	4.4001896624941	5.01233474742281	3.3154268378343	1.11467791590154	0.000877577926182766	0.0276344254747748	"Distal Intergenic"	3	7925303	7954882	29580	2	"75476"	"ENSMUST00000188525.5"	80658	"ENSMUSG00000100010"	"1700010I02Rik"	"RIKEN cDNA 1700010I02 gene"
"583"	"chr12"	77924893	77925292	400	"*"	401	"*"	6.10615408687561	6.60742992016304	5.33151599171662	0.967701952669638	0.000879618819481072	0.0276344254747748	"Distal Intergenic"	12	78226379	78684772	458394	1	"268566"	"ENSMUST00000052472.5"	-301087	"ENSMUSG00000047454"	"Gphn"	"gephyrin"
"584"	"chr4"	140812555	140812954	400	"*"	401	"*"	3.9480782804192	4.68413177081619	2.36766766876044	1.16941607109198	0.000880154039990646	0.0276344254747748	"Promoter (1-2kb)"	4	140810993	140817511	6519	1	"100049161"	"ENSMUST00000151848.1"	1562	"ENSMUSG00000085918"	"Gm13032"	"predicted gene 13032"
"585"	"chr10"	88739003	88739402	400	"*"	401	"*"	5.58621370494222	6.12250522963788	4.72308793859969	0.982488923511923	0.000887707305470532	0.0278239335950559	"Intron (ENSMUST00000116234.8/104303, intron 4 of 5)"	10	88731878	88742035	10158	1	"104303"	"ENSMUST00000080379.6"	7125	"ENSMUSG00000060904"	"Arl1"	"ADP-ribosylation factor-like 1"
"586"	"chrX"	103616758	103617157	400	"*"	401	"*"	3.9245478490827	4.63330258065556	2.47291433509806	1.16555229116834	0.000894830557585292	0.02799933976772	"Promoter (<=1kb)"	20	103562593	103616835	54243	2	"78878"	"ENSMUST00000236107.1"	0	"ENSMUSG00000086370"	"Ftx"	"Ftx transcript, Xist regulator, non-protein coding"
"587"	"chr16"	84246379	84246778	400	"*"	401	"*"	3.91982666637608	4.58745266990535	2.63894187662618	1.13302735700129	0.000896628703652999	0.0280078090463056	"Exon (ENSMUST00000231876.1/ENSMUST00000231876.1, exon 1 of 1)"	16	84371143	84375505	4363	1	"75247"	"ENSMUST00000231366.1"	-124365	"ENSMUSG00000116907"	"4930553E22Rik"	"RIKEN cDNA 4930553E22 gene"
"588"	"chr16"	13818523	13818922	400	"*"	401	"*"	3.67011982295009	1.90022661427184	4.44138810684052	-1.18399107458126	0.000899119706127875	0.0280277814799127	"Promoter (<=1kb)"	16	13818845	13826935	8091	1	"18203"	"ENSMUST00000230788.1"	0	"ENSMUSG00000022681"	"Ntan1"	"N-terminal Asn amidase"
"589"	"chr2"	130027168	130027567	400	"*"	401	"*"	5.54997993039169	6.0823921282102	4.6970378615286	1.0086921487994	0.000900325223149465	0.0280277814799127	"Intron (ENSMUST00000110299.2/21818, intron 5 of 12)"	2	130016292	130016408	117	2	"102466628"	"ENSMUST00000185120.1"	-10760	"ENSMUSG00000098347"	"Mir6339"	"microRNA 6339"
"590"	"chr1"	155750620	155751019	400	"*"	401	"*"	3.59911716372254	4.25190648432107	2.37410877193054	1.14308751653999	0.000906424518165941	0.0281698304493063	"Promoter (<=1kb)"	1	155704625	155751684	47060	2	"16872"	"ENSMUST00000195275.1"	665	"ENSMUSG00000026468"	"Lhx4"	"LIM homeobox protein 4"
"591"	"chr7"	25893451	25893850	400	"*"	401	"*"	6.47913705748715	6.9890074214433	5.68347252327624	0.974521366267792	0.000909637076077085	0.0282218365938231	"Distal Intergenic"	7	25897620	25926624	29005	1	"13088"	"ENSMUST00000072438.12"	-3770	"ENSMUSG00000030483"	"Cyp2b10"	"cytochrome P450, family 2, subfamily b, polypeptide 10"
"592"	"chr4"	89216926	89217325	400	"*"	401	"*"	4.73137402796041	5.38390755708943	3.50730531523218	1.12958099760786	0.000911411878075121	0.0282291354668673	"Exon (ENSMUST00000203590.1/ENSMUST00000203590.1, exon 1 of 2)"	4	89176374	89179474	3101	1	"66902"	"ENSMUST00000204571.1"	40552	"ENSMUSG00000062937"	"Mtap"	"methylthioadenosine phosphorylase"
"593"	"chr6"	28550614	28551013	400	"*"	401	"*"	3.02532663768057	0.943494107239645	3.84400202100574	-1.08724876838238	0.000923190037983348	0.0285457209721124	"Intron (ENSMUST00000164915.7/56463, intron 9 of 16)"	6	28561817	28724971	163155	1	"56463"	"ENSMUST00000171532.7"	-10804	"ENSMUSG00000001424"	"Snd1"	"staphylococcal nuclease and tudor domain containing 1"
"594"	"chr15"	64373840	64374239	400	"*"	401	"*"	5.76634305273285	6.24905829433609	5.03568474191879	0.943162931837436	0.000928860254687853	0.0286726963467281	"Intron (ENSMUST00000177374.7/13196, intron 1 of 30)"	15	64173218	64382732	209515	2	"13196"	"ENSMUST00000176821.7"	8493	"ENSMUSG00000022377"	"Asap1"	"ArfGAP with SH3 domain, ankyrin repeat and PH domain1"
"595"	"chr10"	127739336	127739735	400	"*"	401	"*"	4.24004994295174	4.86813022368229	3.10237960912305	1.09405339856743	0.000931301736693923	0.0286997456202013	"Promoter (<=1kb)"	10	127739538	127747349	7812	1	"320080"	"ENSMUST00000054287.8"	0	"ENSMUSG00000044617"	"Zbtb39"	"zinc finger and BTB domain containing 39"
"596"	"chr9"	73562867	73563266	400	"*"	401	"*"	5.33758739250952	5.8518798664263	4.53093397888945	0.969364394702795	0.00093451281560474	0.0287503808505512	"Intron (ENSMUST00000184666.7/208898, intron 23 of 32)"	9	73480870	73933567	452698	2	"208898"	"ENSMUST00000075245.6"	370301	"ENSMUSG00000062151"	"Unc13c"	"unc-13 homolog C"
"597"	"chrX"	13349330	13349729	400	"*"	401	"*"	6.52163437928195	7.0024342972175	5.79540754631739	0.931292351702704	0.000939622534635909	0.0287867151237123	"Distal Intergenic"	20	13287785	13289915	2131	1	"13205"	"ENSMUST00000149639.1"	61545	"ENSMUSG00000000787"	"Ddx3x"	"DEAD box helicase 3, X-linked"
"598"	"chr12"	50633018	50633417	400	"*"	401	"*"	3.99039743585251	4.6109342962526	2.87808741480538	1.09723582979136	0.000940897659927155	0.0287867151237123	"Intron (ENSMUST00000002765.8/18760, intron 1 of 18)"	12	50341231	50649098	307868	2	"18760"	"ENSMUST00000002765.8"	15681	"ENSMUSG00000002688"	"Prkd1"	"protein kinase D1"
"599"	"chr1"	139170450	139170849	400	"*"	401	"*"	5.03455460270361	5.64447996457113	3.95696484384203	1.09947332820261	0.000941425163785151	0.0287867151237123	"3' UTR"	1	139121755	139175983	54229	1	"329260"	"ENSMUST00000199634.1"	48695	"ENSMUSG00000056268"	"Dennd1b"	"DENN domain containing 1B"
"600"	"chr14"	34782465	34782864	400	"*"	401	"*"	5.07221661205225	5.68369620643164	3.98960923486163	1.08705983144553	0.000942603285797943	0.0287867151237123	"Distal Intergenic"	14	34820108	35583379	763272	1	"14803"	"ENSMUST00000043349.6"	-37244	"ENSMUSG00000041078"	"Grid1"	"glutamate receptor, ionotropic, delta 1"
"601"	"chr6"	113482800	113483484	685	"*"	686	"*"	4.17457671571747	2.99293138866922	4.81533788645778	-1.17891858713359	0.000943543618529183	0.0287867151237123	"Promoter (<=1kb)"	6	113483297	113493338	10042	1	"171508"	"ENSMUST00000032422.5"	0	"ENSMUSG00000030284"	"Creld1"	"cysteine-rich with EGF-like domains 1"
"602"	"chr4"	97488564	97488963	400	"*"	401	"*"	5.40362040066335	5.97382727019271	4.44700283579254	1.0429651246543	0.000947548668780509	0.0288608843700322	"Distal Intergenic"	4	97568133	97584596	16464	2	"319865"	"ENSMUST00000148653.7"	95633	NA	"E130114P18Rik"	"RIKEN cDNA E130114P18 gene"
