seqnames	start	end	width	strand	Conc	Conc_fTBTw1	Conc_mDMSOw1	Fold	p.value	FDR
404	chr8	127106946	127107346	401	*	3.93135109723494	2.57679767137737	4.78887476089329	-1.13045490705078	0.000659146149532527	0.023830417475426
405	chr5	93266931	93267331	401	*	4.46436208447686	5.05868891829154	2.82190007515555	1.13619466917387	0.000664085111773758	0.0238684849408201
406	chrX	20059275	20059910	636	*	4.1919348712358	4.81839112600823	2.32931026233713	1.13654745836852	0.000664118015642153	0.0238684849408201
407	chrX	75875009	75875409	401	*	4.30625942771481	4.87406302148735	2.82017348866958	1.14060502337642	0.000665552606567288	0.0238684849408201
408	chrX	157817514	157817914	401	*	3.61552726823971	4.25770014268818	1.6294790363501	1.12482253134476	0.000666735715175585	0.0238684849408201
409	chrX	150812693	150813393	701	*	4.4372769755866	5.02304903312251	2.84744757091294	1.11326734491545	0.000668935946127877	0.0238887003157549
410	chr8	117670448	117670848	401	*	3.72227377287338	4.32272266944664	2.04073056579652	1.12679610841055	0.000673827700250783	0.0240047009508852
411	chrX	20658176	20658576	401	*	3.10905191055361	3.85022718956059	0	1.03247157001632	0.000677980005733034	0.0240938587925467
412	chr12	55347732	55348132	401	*	3.96099645155412	2.65904182472219	4.80302179568286	-1.12665737692632	0.000679871861302782	0.024102447587836
413	chr7	4478332	4478732	401	*	5.26750713887094	5.84221701574959	3.7425758466686	1.12501667259522	0.000686549166779784	0.0242260096202837
414	chr7	3213535	3213935	401	*	3.53618649876898	4.21440578648497	1.21268538523035	1.12220358833766	0.000686674516143876	0.0242260096202837
415	chr2	163750085	163750485	401	*	4.01447664607148	2.82248633646029	4.82161324596488	-1.10827377511225	0.000693154991362355	0.0243621905040949
416	chr17	33760247	33760647	401	*	4.34384587131856	4.94071269130218	2.68531781908852	1.13612072590016	0.000694569580323723	0.0243621905040949
417	chrX	73716251	73716651	401	*	4.69769531803558	5.29071203994937	3.06343974703997	1.13464208805945	0.000695538370546868	0.0243621905040949
418	chr18	36764368	36764768	401	*	3.61519647499146	4.27924327459199	1.43495383799948	1.08864678585298	0.000698109736322304	0.0243937579156066
419	chr1	55747017	55747417	401	*	3.855403952039	2.29068293621642	4.76813753120806	-1.13369306540011	0.000700400293381984	0.0244138638938852
420	chrX	145504734	145505436	703	*	4.46867995707064	5.05101049350004	2.89940919875006	1.12359513103666	0.000702028127853745	0.0244138638938852
421	chrX	56374334	56374734	401	*	3.85744215983965	4.49628063994806	1.89859131982685	1.12318541786121	0.000705883718609898	0.0244505711667387
422	chr11	79684003	79684403	401	*	4.36259888868313	3.35652423687153	5.1019871997542	-1.06416374797805	0.000706431674131434	0.0244505711667387
423	chr1	142260699	142261099	401	*	3.69932282420761	2.31069243629481	4.56650531610153	-1.12881278176341	0.000711841336958194	0.0245478398827668
424	chr1	13372424	13372824	401	*	5.25114572218283	5.80286957077401	3.85097816292311	1.11059284454791	0.000712603321257916	0.0245478398827668
425	chr14	24832559	24832959	401	*	4.56455415233153	3.47831156354674	5.33462321795953	-1.10642190897289	0.000716337375566041	0.0246184087235708
426	chr7	44854691	44855091	401	*	3.77659672520586	4.40509533699589	1.89859131982685	1.12419006374095	0.000725484831403898	0.024874252224144
427	chrX	151800834	151801234	401	*	3.25478025709719	3.97585548234143	0.370646364305031	1.07499843295838	0.000734597406888796	0.0251277042740463
428	chr7	47050406	47050806	401	*	4.83812800589021	5.40337492333676	3.36611524341019	1.11327665753241	0.000738112728845245	0.0251588229865906
429	chr9	54559961	54560519	559	*	3.31022811940196	2.01286322867789	4.15086599226728	-1.12960726786701	0.000740338441680424	0.0251588229865906
430	chr6	138306519	138306919	401	*	4.27808662750833	3.00430638772118	5.11150335073858	-1.1080698160558	0.000740674646325755	0.0251588229865906
431	chr5	38891214	38891614	401	*	4.39647775420962	3.27501485683553	5.17930282304302	-1.08774371149403	0.000745363225675923	0.0251929044202798
432	chr2	120376666	120377066	401	*	3.85129545827257	2.528418730404	4.69957332151769	-1.10644677082596	0.000747719593071404	0.0251929044202798
433	chr5	113274952	113275352	401	*	5.15726414341989	4.29390853060798	5.8357296485367	-1.00366382867968	0.000748423379691464	0.0251929044202798
434	chrX	142852963	142853363	401	*	5.00200707994388	4.049203618655	5.71965308270784	-1.04957258356382	0.000748577332493593	0.0251929044202798
435	chr4	17092100	17092500	401	*	3.6639695334197	4.28372282890568	1.85055532029762	1.12487444821842	0.000753649137076164	0.0252678167410516
436	chr15	15582553	15582953	401	*	5.62101474181913	4.72915306612353	6.31234850436495	-1.02233660358916	0.000754302581725231	0.0252678167410516
437	chr5	13694850	13695250	401	*	3.55524887247437	4.27123907577619	0.751214613413291	1.07585134057211	0.000755993147736516	0.0252678167410516
438	chr5	115258876	115259276	401	*	4.53824205952841	3.50587277452493	5.28795471597153	-1.0725599703478	0.000760924443439282	0.0252991488026016
439	chr11	59290649	59291049	401	*	4.03905272737518	2.68104697661292	4.8975683187136	-1.11216088215239	0.000763025521943977	0.0252991488026016
440	chr10	18469233	18470010	778	*	3.89826962691891	4.52384626419172	2.04221250665141	1.12176896408374	0.000763723171310613	0.0252991488026016
441	chr1	21387442	21387842	401	*	5.23304292866405	4.35091833033511	5.92002257880704	-1.01631104600817	0.000763859004652014	0.0252991488026016
442	chr19	10451505	10451905	401	*	4.14989034948434	3.00546131439237	4.940808390684	-1.08285463358242	0.000765828307733555	0.0253069870198106
443	chr15	7106274	7106674	401	*	3.74499484282274	2.33243205116328	4.61878830309947	-1.11101833285236	0.000770247192768956	0.0253955541706171
444	chrX	112601382	112601782	401	*	3.09801668428183	3.84787657763512	0	1.01090928640229	0.000785896006103485	0.0258160588979279
445	chrX	151520899	151521299	401	*	4.14557804250051	4.74554326926874	2.46716733783487	1.12175885614407	0.000786536095411332	0.0258160588979279
446	chr13	23535115	23535811	697	*	3.54333121085862	4.24466746293506	0.946662784521027	1.07489979383381	0.000789065895089659	0.0258408768337496
447	chr11	100948628	100949028	401	*	3.96390077574299	2.71776514255801	4.78865405530564	-1.09886132402476	0.000790830613767362	0.0258408768337496
448	chr8	25240709	25241109	401	*	4.72311323380414	3.51601196590741	5.53525487408523	-1.09247154807594	0.000794916089530446	0.0258736180427583
449	chr16	10832465	10832865	401	*	4.34264269482383	3.09078228629861	5.16920799594233	-1.0891993309765	0.000795375496453407	0.0258736180427583
450	chr13	23581494	23582176	683	*	3.29146398883993	3.98005825089179	0.852245947716515	1.09997132993518	0.000799412809140865	0.0259471633118033
451	chr5	34977263	34977663	401	*	3.5971912528637	2.10557208741178	4.49185955598035	-1.11231453889163	0.00080217759008332	0.0259791704673104
452	chr9	110742287	110742687	401	*	3.56858370281072	2.16406100614052	4.44017179686284	-1.11661686324778	0.000804031914895622	0.0259816153738174
453	chr13	40649739	40650139	401	*	3.28935071683777	3.99606450064594	0.620240760188781	1.05976687720409	0.000823082827544517	0.026538516068687
454	chrX	157491953	157492353	401	*	4.01579295725984	4.60638178692309	2.39660376366522	1.11511595702255	0.000830776959414722	0.0267275953066331
455	chr18	20746162	20746562	401	*	3.3322274499807	4.04998835622582	0.500834499250778	1.0492244682076	0.000835955967392165	0.0268175966322477
456	chr11	6410291	6410691	401	*	3.76355946291413	4.45533356852152	1.28675477454811	1.08144988534477	0.000837398344165288	0.0268175966322477
457	chr1	93068962	93069362	401	*	3.96521823689422	4.57669366630427	2.2100507719901	1.10186375679851	0.000839082682523429	0.0268175966322477
458	chr14	74392083	74392483	401	*	6.29025241636981	5.66534266035146	6.84481135622704	-0.867720238608762	0.000842278024705389	0.026819566079207
459	chr7	78471636	78472036	401	*	4.04675903378901	2.7106437113223	4.89893290951045	-1.10313842772924	0.000843793339822711	0.026819566079207
460	chr1	135535248	135535648	401	*	4.20463943363952	3.07562651124418	4.99014428790929	-1.06483737782805	0.00084465290951905	0.026819566079207
461	chr7	4876724	4877124	401	*	4.81044598817786	5.4243094031751	3.03874954919792	1.11560387382708	0.000848664410409751	0.0268884867211385
462	chr3	79336408	79336808	401	*	3.81910033799886	2.5846095402916	4.64013839023877	-1.09697257077245	0.000856455150304221	0.0270765885829945
463	chr18	20801414	20801814	401	*	4.66087209163836	3.70352943324249	5.38041520989029	-1.0237371064251	0.000861294189168644	0.0271707622613331
464	chr8	18595281	18595681	401	*	3.5394890060116	4.2250988058938	1.13460641618662	1.09645901094793	0.000868399110568342	0.027260605865525
465	chrX	130309465	130309865	401	*	3.43347669591818	2.02017583535335	4.30747182205977	-1.11193871728745	0.000870699943567914	0.027260605865525
466	chr7	30552223	30552623	401	*	4.65970221419948	5.26837937514748	2.9236315220418	1.10929725845727	0.000873220825327936	0.027260605865525
467	chr7	19741536	19741936	401	*	3.25807157570138	3.96249895822553	0.620240760188781	1.05381172104975	0.000873456372517904	0.027260605865525
468	chrX	152769608	152770008	401	*	4.43333565852847	5.00484143168665	2.92657958245218	1.10663723100373	0.000874356144747661	0.027260605865525
469	chr4	14216175	14216575	401	*	3.57826735300616	1.9023277402116	4.51640284921451	-1.11131894807224	0.000876525344066578	0.027260605865525
470	chrX	12673387	12673787	401	*	3.46622692711059	4.13045450489627	1.28425212576777	1.04015772266361	0.00087812429022899	0.027260605865525
471	chr7	45643557	45643957	401	*	4.31696553655053	4.93639799896468	2.50585955040438	1.1119399870226	0.000879073350860075	0.027260605865525
472	chr18	55489822	55490222	401	*	3.73350682581775	2.41628289189694	4.58010695608132	-1.1015434527319	0.000882244619338912	0.0272972407431509
473	chr17	14301572	14301972	401	*	2.84920251061304	3.62267571410465	0	0.921442058015375	0.00088399252851639	0.0272972407431509
474	chr19	28471172	28471572	401	*	5.48787544489216	4.6379443162614	6.16015145279545	-1.01149963911915	0.000893710404944535	0.0275391016342191
475	chr13	83114993	83115393	401	*	4.59350718768017	3.71023184830034	5.28100363236446	-1.00631603704622	0.000902149654893751	0.027740627072375
476	chr7	48880636	48881342	707	*	4.92129389631482	5.49518367858002	3.40104027849577	1.08468478566375	0.000907836100670935	0.0278568363159657
477	chr7	29983663	29984063	401	*	3.52363661358061	4.17777750948646	1.43495383799948	1.07284873453288	0.000915943508979734	0.0280466895013794
478	chrX	134600870	134601270	401	*	3.81353414201497	4.49073784554824	1.50083449925078	1.08961761999885	0.000918819751783051	0.0280759022898394
479	chr6	113482799	113483484	686	*	4.2931896550865	4.82471821520546	2.99293138866922	1.10665352171308	0.000924535966187365	0.028191591486707
480	chr5	120527447	120527847	401	*	3.94730109087631	2.75566123904325	4.75432078185697	-1.08221198826921	0.000929293855031427	0.0282512014251697
481	chr9	110720415	110720815	401	*	5.45066439603974	4.64504601471116	6.10189838047465	-0.967648466475414	0.000930359296556664	0.0282512014251697
482	chr12	117526856	117527256	401	*	4.4302319310019	3.22659187160161	5.24123330443531	-1.08082879260027	0.00093423451008758	0.0283100191998738
483	chr11	96918779	96919179	401	*	5.80625319342107	4.97664598382233	6.46899656894806	-0.984430973820848	0.000937813479550279	0.0283596349530256
484	chr4	63548163	63548563	401	*	4.30501445590052	3.23613096576137	5.06863818494564	-1.04454112136622	0.000943483419656295	0.028468540215806
485	chr8	3221001	3221401	401	*	4.63175638306586	5.19447587032641	3.17349802935788	1.08138320338765	0.000945313022365188	0.028468540215806
486	chr8	47334153	47334553	401	*	3.26053162717491	3.9381441897719	0.943494107239645	0.979774863189183	0.000963595380888207	0.0289594117968172
487	chr8	120265386	120265786	401	*	3.52132713535083	2.21970679285332	4.36325161970885	-1.09430914043042	0.000975019655947094	0.0292160692554358
488	chr8	123869822	123870222	401	*	4.07400966880595	2.69219361152476	4.93928403126941	-1.09713535518628	0.000976135957596375	0.0292160692554358
489	chr3	90475860	90476589	730	*	4.03983800736869	4.63978119598177	2.36156984662282	1.09408007553029	0.000979539027012152	0.0292579693835163
490	chr3	89773505	89773905	401	*	3.7448528205865	2.49427607590561	4.57101263574756	-1.08940317650978	0.000985437589510524	0.0293740845558994
491	chr8	4677697	4678097	401	*	5.86039531718659	6.39213444411751	4.55913720361235	1.06645605402076	0.000998136647820158	0.0296644174800611
492	chr2	94157945	94158345	401	*	5.92521149498514	6.46420724242876	4.5889743956504	1.06934350639743	0.000999239586484326	0.0296644174800611
493	chr11	78945444	78945844	401	*	5.10174432532693	4.25679646296996	5.77170121916693	-0.974670405415628	0.00100279199084676	0.0297094925320645
494	chrX	99152786	99153186	401	*	3.16459291062561	3.87091927597495	0.500834499250778	1.03708738751509	0.0010173873938456	0.0300244905873792
495	chrX	162727320	162727720	401	*	3.8173542942858	4.39225424726899	2.29133629275056	1.09594400650417	0.00101753545397458	0.0300244905873792
496	chr5	117197885	117198285	401	*	5.06456433852072	4.19658475055541	5.74514238890457	-0.993126230676318	0.00102268836048066	0.0301061455337575
497	chr5	138981914	138982314	401	*	5.13443873083007	4.22109317574849	5.83523068514957	-1.011501446289	0.00102442519035174	0.0301061455337575
498	chr4	20792281	20792681	401	*	6.39174317970786	5.60701439768534	7.03272056377246	-0.966104014970342	0.00103337979446683	0.0302984256543822
499	chr9	37208013	37208413	401	*	5.05435112492449	5.62771813160906	3.53707004798767	1.08132635256668	0.00103511669187572	0.0302984256543822
500	chr2	85047660	85048060	401	*	4.79784770674673	5.32838758709685	3.50227286183594	1.07048522378014	0.00104209058369082	0.0304415501307764
501	chr17	17624833	17625233	401	*	5.34181600695253	5.86627204298934	4.07466168149403	1.04745327135095	0.00104521516999113	0.0304718817822164
502	chr2	36198617	36199017	401	*	3.42716522383182	4.08698802506063	1.28675477454811	1.08368337669353	0.00105066099583014	0.0305347653070236
503	chr8	98391591	98391991	401	*	5.65236873229806	4.86796802686691	6.29318325894155	-0.960914179427937	0.00105155326231911	0.0305347653070236
504	chr5	134374677	134375077	401	*	4.69783646845559	3.71226945274642	5.42898819549091	-1.02801985861566	0.00105874056439302	0.0305587887648285
505	chrX	72918257	72918657	401	*	4.57022805013361	5.16461602200465	2.92738175182186	1.08865891545454	0.0010620524819828	0.0305587887648285
506	chr16	58715007	58715407	401	*	5.63811160115725	4.81066732829233	6.29982880434687	-0.976342851306338	0.00106277881398674	0.0305587887648285
507	chr7	3203951	3204351	401	*	2.49927582614481	3.30663074820241	0	0.81401900468433	0.00106333593932954	0.0305587887648285
508	chrX	157547062	157547462	401	*	3.14961798789315	3.89266972141045	0	0.971369755534322	0.00106638086588168	0.0305587887648285
509	chr9	34711981	34712381	401	*	2.87415893652289	3.64821995897136	0	0.89622520771613	0.00106660013117681	0.0305587887648285
510	chr5	144358144	144358544	401	*	4.55956370113191	5.17495976106583	2.77714345081222	1.08826539023856	0.00106742251767867	0.0305587887648285
511	chr17	56040064	56040464	401	*	3.67129830787339	4.31323282588405	1.68721347053611	1.09120726040577	0.00107110339276102	0.0305587887648285
512	chr1	43933679	43934079	401	*	4.70387407726616	5.22083033944756	3.47084226044898	1.05777579683692	0.00107121045101959	0.0305587887648285
513	chr2	155083121	155083521	401	*	4.09133062367081	3.00265206920872	4.86229567885505	-1.0555085936198	0.00107656825259721	0.0306131776637013
514	chr1	139454193	139454934	742	*	4.54703940157415	5.17312137014252	2.68721347053611	1.09029278726436	0.00108202669105824	0.0306131776637013
515	chr7	44305016	44305416	401	*	5.81462306572873	6.32872134448625	4.5943393954648	1.0515556343942	0.00108393531643408	0.0306131776637013
516	chr4	120951539	120951939	401	*	3.73262166950956	4.3552147489331	1.89859131982685	1.08384108255026	0.00108476564040661	0.0306131776637013
517	chr11	109473047	109473742	696	*	3.38159193070619	2.14477434202837	4.20337550050953	-1.08342597629261	0.00108880784355231	0.0306131776637013
518	chr4	111375317	111375717	401	*	4.61106210332323	3.57561550739595	5.36196602257046	-1.03245055164954	0.00109361245513622	0.0306131776637013
519	chr14	54893745	54894145	401	*	4.73291245451158	5.31754157426172	3.149948623429	1.08467099604544	0.00109424068550235	0.0306131776637013
520	chr5	150350525	150350925	401	*	5.0265096757828	4.2251137887758	5.67568825911513	-0.960849001043503	0.00109547551429366	0.0306131776637013
521	chr7	16888606	16889006	401	*	4.12716577694076	2.85966770884152	4.95863284247207	-1.07191694552632	0.00109696924134521	0.0306131776637013
522	chr2	71480151	71480551	401	*	3.93399111105967	2.61187080475741	4.78204496422736	-1.07716256341951	0.00109777900417678	0.0306131776637013
523	chr7	4658880	4659280	401	*	3.92725994928713	4.59194390316603	1.74090204003901	1.07781689579344	0.00109862912414298	0.0306131776637013
524	chr7	19093763	19094163	401	*	4.13682923494223	4.77130872239966	2.21268538523035	1.08850156971814	0.00109960108195619	0.0306131776637013
525	chr9	85327138	85327873	736	*	6.1100027207503	5.38272520888836	6.72159348441454	-0.917298998109418	0.00110036411566775	0.0306131776637013
526	chr11	47130465	47130865	401	*	4.12907129824518	3.13838210581654	4.86229567885505	-1.0271767569211	0.00110329564802679	0.0306363806750556
527	chr10	126971936	126972336	401	*	3.30563595017589	3.99572657476505	0.848862709386264	0.955037459725017	0.00111625649913818	0.0309085296839241
528	chr11	31633883	31634612	730	*	2.77666964099084	3.54837410179445	0	0.894008123171873	0.00111732874661865	0.0309085296839241
529	chr11	3648936	3649336	401	*	4.55094007124898	5.10692860411994	3.12857098124966	1.08372070152426	0.00112702121244239	0.0310848197497799
530	chr7	16874907	16875307	401	*	5.53265313329512	6.08330003504757	4.13802818332017	1.06709239908641	0.00112857424228277	0.0310848197497799
531	chr11	23633518	23633918	401	*	4.44886529735376	5.02796441332098	2.89859131982685	1.08501546581079	0.00113312470721115	0.0310848197497799
532	chrX	12768398	12768798	401	*	3.68589398645676	4.39776149054255	0.943494107239645	0.904714945978935	0.00113339075152942	0.0310848197497799
533	chr7	98149890	98150290	401	*	3.2163325440423	3.90712755286516	0.751214613413291	1.0596258381931	0.00113542939072697	0.0310848197497799
534	chr11	3266308	3266708	401	*	4.67812159544554	5.24912800362394	3.17417404260388	1.05826778114965	0.00113836596649681	0.0310848197497799
535	chr8	4612916	4613316	401	*	4.4192692370141	5.01856864614978	2.74515791432684	1.08402037065464	0.00114024705651586	0.0310848197497799
536	chr4	134685960	134686360	401	*	4.34070638470091	3.31028777077303	5.08966208585419	-1.02471766457891	0.00114274837459743	0.0310848197497799
537	chrX	150477868	150478473	606	*	3.25328592579487	3.96583866705733	0.500834499250778	1.01350392794183	0.00114285555289825	0.0310848197497799
538	chr4	152086591	152086991	401	*	3.61202135220998	2.29291493695189	4.4591811445973	-1.07740742126848	0.00114543686370653	0.0310971205042707
539	chr3	89418240	89418640	401	*	4.42081568944804	5.04200315662674	2.59703163643003	1.08390628464746	0.00114804133038852	0.0311100031014001
540	chr5	21424622	21425022	401	*	4.44050120074302	4.98353266083594	3.08435918172367	1.0716437851669	0.00115144651008863	0.0311444957895454
541	chr7	16047763	16048914	1152	*	5.09472150866781	5.60865040971954	3.875189041566	1.04199973236645	0.00116579390481466	0.0314742805429261
542	chr7	49428921	49429321	401	*	4.04936985130056	4.70913826811743	1.90946439248446	1.0783141150234	0.00116870407380105	0.0314946341364171
543	chr6	28480023	28480423	401	*	5.2483693218927	5.80230733529825	3.83672588263016	1.06502349815104	0.0011799367319991	0.0316855111933374
544	chr4	70062465	70062865	401	*	3.95091660084192	2.93561640186123	4.69395712820615	-1.04114837563399	0.00118122600088011	0.0316855111933374
545	chr9	20607166	20607566	401	*	3.41924534326093	4.11829397551368	0.852245947716515	1.04000318663024	0.00118229519378125	0.0316855111933374
546	chr10	62279092	62279492	401	*	3.71668506587374	2.41760303450618	4.5578427012808	-1.06701977529688	0.00119849807298778	0.0320519980794032
547	chr11	9048329	9048729	401	*	3.9461553409717	4.59981111591853	1.86179508716782	1.07853656269252	0.00120035895860835	0.0320519980794032
548	chrX	36817111	36817511	401	*	4.2718326326995	4.90949856476831	2.32241056974184	1.07511596386313	0.00120514957305524	0.0321211946424175
549	chr3	96995824	96996224	401	*	6.32418396536221	5.63954561329193	6.91278161914153	-0.909910308789494	0.00120899298195165	0.0321310730479328
550	chr17	23673334	23674080	747	*	4.50507321898947	5.04803832398976	3.14926116014743	1.0644445958784	0.00121216504490851	0.0321310730479328
551	chr7	16738172	16738572	401	*	4.02928783674157	4.67140571011897	2.04369292681394	1.07749484857954	0.00121361404759876	0.0321310730479328
552	chr8	28300437	28300837	401	*	4.27803515810234	3.13155197647633	5.06966861062234	-1.0348108301871	0.00121431961676427	0.0321310730479328
553	chr10	85025992	85026392	401	*	4.26273605724633	3.0628768685436	5.07248768871448	-1.06375256111076	0.00123808736384791	0.0327007306263337
554	chr14	21500482	21500882	401	*	5.33433240359128	5.90369743048579	3.83957116197974	1.0640369228397	0.00124447472955172	0.0328101045123329
555	chrX	13240685	13241390	706	*	3.85445047602166	4.46808336142056	2.08435918172367	1.06921935156913	0.00125207692980788	0.0329451933439494
556	chr7	25301005	25301405	401	*	3.97068025797715	4.55962840466474	2.36156984662282	1.07005320380696	0.00125410978359824	0.0329451933439494
557	chr7	42738818	42739218	401	*	3.45009184654289	4.13509698217599	1.05205879921074	1.05606686092118	0.00125809670853936	0.0329905934020214
558	chrX	73639120	73639520	401	*	3.65716847146625	4.33187607979462	1.37064636430503	1.06292370162661	0.00126808195930746	0.0331928406767826
559	chr5	92925060	92925460	401	*	3.42176452410907	4.12858228875753	0.751214613413291	1.01998720181318	0.00127407382431772	0.0332704844148917
560	chr5	32284624	32285024	401	*	4.72123484583365	3.77000197191396	5.43822246204207	-0.996751481018205	0.00127605185033671	0.0332704844148917
561	chr4	40238454	40238854	401	*	3.48929982774026	4.16304969117324	1.21268538523035	1.05419987635535	0.00127788181273136	0.0332704844148917
562	chr2	168674981	168675381	401	*	3.99514718997698	2.90032888054724	4.76836139762166	-1.03892434396281	0.00128851439120183	0.0334749598977308
563	chrX	78583443	78584057	615	*	3.54800985563751	4.21886802514955	1.30086411537148	1.06253797874477	0.00129031921281819	0.0334749598977308
564	chrX	74270431	74270831	401	*	3.56993678820602	4.24295275909542	1.30086411537148	1.06240858770879	0.00129750179920015	0.0336016157431159
565	chr5	92683377	92683777	401	*	3.48601394736172	4.16681891443379	1.13460641618662	1.05021416143245	0.00129993054888958	0.0336049302603208
566	chr14	68789141	68789541	401	*	5.33509781050778	4.53582292002268	5.98324056631927	-0.965276748981655	0.00130223621458014	0.0336050568023984
567	chr13	12394943	12395343	401	*	4.79050957217207	5.32333097984627	3.48409912467847	1.04300610937655	0.00131526257819706	0.0338666440247939
568	chr7	126428873	126429273	401	*	3.33907581526704	2.25324117660735	4.10899462748499	-1.0535618462107	0.00131891956114222	0.0338666440247939
569	chrX	17571493	17572502	1010	*	4.87232593880458	5.37245226851868	3.71244712691593	1.04087368419425	0.00131932907367573	0.0338666440247939
570	chr3	90292920	90293320	401	*	5.27378242911618	5.7952611493781	4.02029235189622	1.0499161410747	0.0013271555296853	0.0339618435548336
571	chr7	16273599	16273999	401	*	4.19027599535237	4.7410470701431	2.79501327271126	1.06858043998361	0.00132768811925305	0.0339618435548336
572	chr3	100922069	100922469	401	*	4.86155913319162	5.41504545178334	3.45226565722556	1.05569119708961	0.00133226672442494	0.0340193842254383
573	chr7	43489877	43490277	401	*	3.760176484129	2.55625933699612	4.57126927584717	-1.04602681440818	0.00133472077541139	0.0340225683170309
574	chr3	19162935	19163335	401	*	4.36242452418538	4.99785265376846	2.4308070596207	1.06508682851911	0.00134236217420392	0.0341577385303528
575	chr1	119321256	119321656	401	*	4.71969940553177	3.77381776033033	5.43443614206515	-0.997961229462724	0.00134535694250238	0.0341744060907647
576	chr7	41499033	41499989	957	*	4.51552194938984	5.11769275666182	2.82276259413814	1.06345114420841	0.001357800188741	0.0344306068693595
577	chr13	34002471	34002871	401	*	3.83992517356543	4.43082455837843	2.21881897963021	1.06451496843429	0.00136401242655629	0.0345281897786502
578	chrX	8252214	8252931	718	*	3.89133751382915	4.53412332162635	1.90022661427184	1.06268141968782	0.00136949765899289	0.0345969785001064
579	chr15	19863802	19864441	640	*	2.74883102293384	3.50826786497431	0	0.879114930068471	0.00137146724302079	0.0345969785001064
580	chr7	46725223	46725623	401	*	5.74374178831323	4.98932453918162	6.3694352411945	-0.9297126198666	0.00137518448512546	0.034630938947832
581	chr17	21516385	21517147	763	*	3.16839920436241	3.79770648230707	1.28425212576777	1.01271834746024	0.00141067830565938	0.035463627078246
582	chr7	13054556	13054956	401	*	4.16154975201793	4.75307932434727	2.53654440606978	1.06122884919633	0.00141450358545683	0.0354638548534609
583	chr2	16355884	16356284	401	*	3.68704714264738	4.28852748413387	1.99879741677798	1.06150038168443	0.00141660967369486	0.0354638548534609
584	chr5	72896846	72897246	401	*	3.34348935043207	4.03646130149788	0.852245947716515	1.02443170553831	0.00142135366889959	0.0354638548534609
585	chr17	15527085	15527485	401	*	4.03420715538229	4.67192623908541	2.08435918172367	1.04475313430613	0.0014243652517307	0.0354638548534609
586	chr8	70212332	70212732	401	*	5.09903027015974	5.66977936296477	3.59652739731342	1.05344212754765	0.00142638432476467	0.0354638548534609
587	chr14	70408378	70408778	401	*	4.80447226653349	3.91208663080459	5.49603912444304	-0.975817737058042	0.00143059309044478	0.0354638548534609
588	chr4	140491042	140491442	401	*	5.26231208015385	4.46790896318957	5.90806701074635	-0.95034338156502	0.00143070108263317	0.0354638548534609
589	chr7	42866846	42867467	622	*	3.62155228093128	4.25732446399029	1.68721347053611	1.05971894727876	0.00143382929981793	0.0354638548534609
590	chr7	12478081	12478732	652	*	4.75302529808656	5.32075936098304	3.26732424352002	1.05849209245756	0.00143425150684737	0.0354638548534609
591	chr4	100144516	100144916	401	*	4.51030986538227	3.51418575097005	5.2457221850231	-1.01255154050815	0.00143496769946566	0.0354638548534609
592	chr11	25235855	25236255	401	*	4.25077793129352	3.20183128356993	5.00686648460452	-1.00168706622847	0.00143892484007582	0.0355015814428167
593	chr18	33179337	33179737	401	*	4.68681160847695	3.65563311458514	5.43606234895862	-1.00962374180401	0.00144972415031785	0.035707397115481
594	chr16	5829045	5829445	401	*	4.5254395510314	3.34084867933821	5.33009971444785	-1.04514807233111	0.00145215622939858	0.035707397115481
595	chrX	166170170	166170570	401	*	4.03640005489657	4.6460348309322	2.29382669329533	1.05535671272012	0.00145661657453701	0.0357568767860294
596	chr5	36311447	36311847	401	*	5.16931831217197	4.25703485864232	5.86964742689418	-0.981504681620229	0.00146367356247863	0.0358698255932264
597	chr2	106210640	106211040	401	*	4.22534574983072	3.02990787080893	5.03363040545742	-1.04707822001422	0.00146710950908879	0.0358938048404537
598	chr9	20544422	20544822	401	*	4.50426372131293	5.08774051500302	2.92818347541602	1.04464592538878	0.00147314940636006	0.0359287027348161
599	chr1	140245454	140246247	794	*	5.10581029845237	5.61030421001419	3.92738175182186	0.995855858936068	0.00147544015207875	0.0359287027348161
600	chrX	120944549	120944949	401	*	2.88425570097201	3.6247172348707	0	0.947384097005575	0.00147591548958576	0.0359287027348161
601	chr7	30599951	30600351	401	*	4.08970295937451	4.65381638573267	2.62387791962716	1.05688040785132	0.0014831769507071	0.0360453952446388
602	chr5	109558861	109559261	401	*	3.55831058645926	2.49427607590561	4.3201148101636	-1.03872766494538	0.00149404016396586	0.0362490874333643
603	chr7	6172107	6172507	401	*	5.97728081192325	6.49182915559695	4.7549987372218	1.03060658413561	0.00150767216663169	0.0364732118581255
604	chr5	103194371	103194771	401	*	4.76498160710052	3.81762161349741	5.48034136553879	-0.980383333726942	0.00150827194045651	0.0364732118581255
605	chr3	7873824	7874224	401	*	4.26547910478799	3.24045323367499	5.01233474742281	-1.00508878810338	0.00151750232371873	0.0365844444337131
606	chr17	81079781	81080181	401	*	2.80487006884325	3.57727305226785	0	0.858604843882724	0.00151788123557648	0.0365844444337131
607	chrX	52987911	52988311	401	*	3.41686983834214	4.05031380969711	1.50083449925078	1.05246736677017	0.00153266274486164	0.0368798551094713
608	chr7	140218558	140218958	401	*	3.64368047830673	2.45542811673141	4.44956818433073	-1.0380679645472	0.00153634648283262	0.0369003769354947
